Drugname;MIC_0.002;MIC_0.004;MIC_0.008;MIC_0.016;MIC_0.032;MIC_0.064;MIC_0.125;MIC_0.25;MIC_0.5;MIC_1;MIC_2;MIC_4;MIC_8;MIC_16;MIC_32;MIC_64;MIC_128;MIC_256;MIC_512;Distribution;Observations;ECOFF;Breakpoint_type;Sensitive;Resistant
Kanamycin;0;0;0;0;0;0;32;42;78;76;36;10;0;1;4;0;0;0;0;3;279;NA;Staphylococcus;NA;NA
Lefamulin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Staphylococcus;0,250;0,250
Levofloxacin;0;0;0;0;4;73;1655;1344;206;46;251;580;328;42;32;2;0;0;0;8;4563;0,500;Staphylococcus;0,001;1,000
Lincomycin;0;0;0;0;0;0;0;9;69;103;26;13;8;12;32;7;0;0;0;3;279;NA;Staphylococcus;NA;NA
Linezolid;0;0;0;0;0;4;8;65;557;4175;1476;110;0;0;0;0;0;0;0;11;6395;2,000;Staphylococcus;4,000;4,000
Minocycline;0;0;0;0;0;50;58;51;43;4;2;1;0;0;0;0;0;0;0;2;209;NA;Staphylococcus;0,500;0,500
Moxifloxacin;0;0;0;0;19;145;69;11;9;83;88;75;12;2;1;0;0;0;0;4;514;0,250;Staphylococcus;0,250;0,250
Neomycin;0;0;0;0;0;0;210;54;6;6;0;1;1;1;0;0;0;0;0;3;279;NA;Staphylococcus;NA;NA
Netilmicin;0;0;0;1;3;16;4;1;1;5;6;2;1;0;0;0;0;0;0;1;40;NA;Staphylococcus;NA;NA
Nitrofurantoin;0;0;0;0;0;0;0;0;0;0;0;0;10;4;1;0;0;0;0;1;15;NA;Staphylococcus;64,000;64,000
Norfloxacin;0;0;0;0;0;0;0;2;10;22;5;1;0;1;0;0;0;0;0;1;41;NA;Staphylococcus;NA;NA
Ofloxacin;0;0;0;0;0;1;11;338;201;42;4;17;46;69;25;16;0;0;0;2;770;NA;Staphylococcus;NA;NA
Oritavancin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Staphylococcus;0,125;0,125
Oritavancin (with P80);0;5;381;359;730;709;269;45;1;0;0;0;0;0;0;0;0;0;0;4;2499;NA;Staphylococcus;NA;NA
Oxacillin;0;0;0;0;13;92;311;949;324;336;546;1897;298;646;9;21;66;142;151;8;5801;1,000;Staphylococcus;NA;NA
Phenoxymethylpenicillin;0;0;0;6;5;4;6;4;7;1;2;1;2;0;1;0;1;0;0;1;40;NA;Staphylococcus;NA;NA
Piperacillin;0;0;0;1;7;52;105;114;195;253;194;145;82;49;25;12;15;35;26;5;1310;NA;Staphylococcus;NA;NA
Piperacillin-tazobactam;0;0;0;1;7;44;131;124;205;225;142;51;32;21;7;7;23;34;1;5;1055;NA;Staphylococcus;NA;NA
Quinupristin-dalfopristin;0;0;0;0;0;1;86;477;160;42;9;1;0;0;0;0;0;0;0;4;776;NA;Staphylococcus;1,000;2,000
Rifampicin;2;54;174;275;92;13;2;0;1;0;3;1;0;1;1;2;8;54;14;3;697;0,064;Staphylococcus;0,064;0,500
Roxithromycin;0;0;0;0;0;0;20;60;38;5;2;2;2;27;190;0;0;0;0;1;346;NA;Staphylococcus;1,000;2,000
Sparfloxacin;0;0;1;5;24;497;608;88;10;5;24;144;161;57;0;0;0;0;0;2;1624;NA;Staphylococcus;NA;NA
Streptomycin;0;0;0;0;0;0;0;2;15;41;80;72;32;8;10;16;3;0;0;3;279;NA;Staphylococcus;NA;NA
Sulbactam;0;0;0;0;0;0;0;0;2;0;0;0;0;1;3;32;54;14;235;1;341;NA;Staphylococcus;NA;NA
Tedizolid;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Staphylococcus;0,500;0,500
Teicoplanin;0;0;0;0;0;1;247;682;731;1122;1607;1531;889;278;6;3;0;0;0;9;7097;NA;Staphylococcus;2,000;2,000
Telavancin;0;0;0;0;1;0;36;55;1;0;0;0;0;0;0;0;0;0;0;1;93;NA;Staphylococcus;0,125;0,125
Tetracycline;0;0;0;0;0;0;32;130;171;15;78;23;5;7;40;5;13;16;0;7;535;1,000;Staphylococcus;1,000;2,000
Tigecycline;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Staphylococcus;0,500;0,500
Tobramycin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Staphylococcus;1,000;1,000
Trimethoprim;0;0;0;0;0;0;0;34;25;18;2;4;1;0;5;9;9;102;0;2;209;NA;Staphylococcus;4,000;4,000
Trimethoprim-sulfamethoxazole;0;0;0;0;0;54;227;109;54;5;14;54;78;24;2;3;0;0;0;4;624;NA;Staphylococcus;2,000;4,000
Vancomycin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Staphylococcus;2,000;2,000
