Drugname;MIC_0.002;MIC_0.004;MIC_0.008;MIC_0.016;MIC_0.032;MIC_0.064;MIC_0.125;MIC_0.25;MIC_0.5;MIC_1;MIC_2;MIC_4;MIC_8;MIC_16;MIC_32;MIC_64;MIC_128;MIC_256;MIC_512;Distribution;Observations;ECOFF;Breakpoint_type;Sensitive;Resistant
Faropenem;0;0;92;3;29;38;122;137;29;1;2;0;1;0;0;0;0;0;0;1;454;NA;S.pneumoniae;NA;NA
Fosfomycin;0;0;0;0;0;0;0;0;0;0;0;16;32;6;3;0;0;0;0;2;57;NA;S.pneumoniae;NA;NA
Fusidic acid;0;0;0;0;0;0;0;0;0;0;1;26;42;75;13;2;0;0;0;4;159;NA;S.pneumoniae;NA;NA
Gatifloxacin;0;0;0;2;19;136;1381;9548;3082;196;46;43;21;6;0;0;0;0;229;13;14709;1,000;S.pneumoniae;NA;NA
Gemifloxacin;0;2;3;58;190;71;12;1;9;4;1;0;0;0;0;0;0;0;0;3;351;NA;S.pneumoniae;NA;NA
Gentamicin;0;0;0;0;0;0;0;0;0;0;0;2;13;53;472;230;5;1;0;5;776;128,000;S.pneumoniae;NA;NA
Imipenem;59;666;282;98;129;41;73;39;12;0;1;1;0;0;0;0;0;0;0;9;1401;0,016;S.pneumoniae;2,000;2,00
Lefamulin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;S.pneumoniae;0,500;0,50
Levofloxacin;0;0;0;0;0;11;83;380;16757;64740;2574;123;196;374;66;23;4;2;231;18;85564;2,000;S.pneumoniae;0,001;2,00
Linezolid;0;0;0;0;0;10;35;593;4665;39282;15577;18;0;0;0;0;0;0;0;18;60180;2,000;S.pneumoniae;2,000;2,00
Loracarbef;0;0;0;0;0;0;0;5;20;86;84;44;9;19;21;120;57;0;0;2;465;NA;S.pneumoniae;NA;NA
Meropenem;18;275;205;59;20;19;18;41;29;5;0;0;1;0;0;0;0;0;0;6;690;0,016;S.pneumoniae;2,000;2,00
Meropenem(meningitis);NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;S.pneumoniae;0,250;0,25
Minocycline;0;0;0;8;420;2023;1027;169;77;27;21;58;92;119;21;0;0;0;0;9;4062;0,500;S.pneumoniae;0,500;0,50
Moxifloxacin;0;0;1;12;167;3570;18150;4183;313;35;97;67;17;1;0;0;0;0;233;26;26846;0,500;S.pneumoniae;0,500;0,50
Netilmicin;0;0;0;0;0;0;0;0;0;0;0;4;8;7;3;2;1;0;0;1;25;NA;S.pneumoniae;NA;NA
Norfloxacin;0;0;0;0;0;0;0;0;0;9;57;287;299;47;2;0;0;0;0;1;701;NA;S.pneumoniae;NA;NA
Ofloxacin;0;0;0;0;0;0;0;10;75;914;3293;194;2;18;6;0;0;0;0;7;4512;4,000;S.pneumoniae;NA;NA
Oxacillin;0;0;0;0;19;81;216;74;31;3;3;4;8;7;1;0;0;0;0;2;447;NA;S.pneumoniae;NA;NA
Phenoxymethylpenicillin;0;41;327;594;103;24;20;27;30;16;16;3;0;0;0;0;0;0;0;4;1201;NA;S.pneumoniae;NA;NA
Piperacillin;1;7;268;296;30;4;8;8;8;6;10;4;2;0;0;0;0;0;0;4;652;NA;S.pneumoniae;NA;NA
Piperacillin-tazobactam;2;12;421;694;183;72;13;43;145;24;48;47;12;0;0;0;0;0;0;7;1716;0,064;S.pneumoniae;NA;NA
Quinupristin-dalfopristin;0;0;0;0;2;5;121;1986;15027;7069;341;24;10;5;0;0;0;0;0;5;24590;NA;S.pneumoniae;NA;NA
Rifampicin;0;0;18;198;638;207;24;2;3;3;2;0;3;0;0;0;0;0;0;3;1098;0,125;S.pneumoniae;0,125;0,50
Roxithromycin;0;0;1;0;7;26;29;0;0;0;3;7;13;7;49;4;0;4;0;2;150;NA;S.pneumoniae;0,500;1,00
Sparfloxacin;0;0;0;0;0;8;215;390;130;13;0;4;15;3;0;0;0;0;0;3;778;NA;S.pneumoniae;NA;NA
Spiramycin;0;0;0;0;1;6;84;9;0;0;0;1;0;0;0;1;0;0;0;1;102;NA;S.pneumoniae;NA;NA
Teicoplanin;0;0;0;11;8104;12568;1351;43;4;0;0;0;0;0;0;0;0;0;0;11;22081;0,250;S.pneumoniae;2,000;2,00
Telavancin;0;0;212;154;75;4;2;0;0;0;0;0;0;0;0;0;0;0;0;2;447;NA;S.pneumoniae;NA;NA
Telavancin (w P80);0;0;9;4119;67;4;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4199;NA;S.pneumoniae;NA;NA
Telithromycin;28;116;1110;3184;1466;482;250;210;181;64;30;6;5;1;1;0;0;0;0;11;7134;0,064;S.pneumoniae;0,250;0,50
Tetracycline;0;0;0;1;4;173;2934;6909;1878;120;65;75;97;306;939;392;14;6;0;21;13913;1,000;S.pneumoniae;1,000;2,00
Tigecycline;0;2;23;66;402;1495;164;4;1;0;0;0;0;0;0;0;0;0;0;5;2157;0,125;S.pneumoniae;NA;NA
Trimethoprim;0;0;0;0;0;0;0;0;5;147;502;2336;1156;76;30;340;0;0;0;6;4592;NA;S.pneumoniae;NA;NA
Trimethoprim-sulfamethoxazole;0;2;1;6;23;161;2748;14075;4179;2727;1130;2430;2895;824;848;3;0;0;0;12;32052;1,000;S.pneumoniae;1,000;2,00
Vancomycin;0;0;0;0;4;93;394;20132;29145;768;115;4;0;0;0;0;0;0;0;17;50655;1,000;S.pneumoniae;2,000;2,00
