Drugname;MIC_0.002;MIC_0.004;MIC_0.008;MIC_0.016;MIC_0.032;MIC_0.064;MIC_0.125;MIC_0.25;MIC_0.5;MIC_1;MIC_2;MIC_4;MIC_8;MIC_16;MIC_32;MIC_64;MIC_128;MIC_256;MIC_512;Distribution;Observations;ECOFF;Breakpoint_type;Sensitive;Resistant
Oritavancin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Staphylococcus;0,125;0,125
Oxacillin;0;0;0;0;0;4;115;290;106;28;28;0;0;0;0;0;0;0;0;4;571;2,000;Staphylococcus;NA;NA
Piperacillin-tazobactam;0;0;0;0;0;0;1;2;100;210;187;51;18;1;1;0;0;0;0;4;571;NA;Staphylococcus;NA;NA
Quinupristin-dalfopristin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Staphylococcus;1,000;2,000
Retapamulin;0;0;0;0;5;127;66;0;0;0;0;0;0;0;1;1;0;0;0;2;200;NA;Staphylococcus;NA;NA
Rifampicin;0;84;131;175;24;0;0;0;0;0;0;1;0;0;0;0;0;0;1;3;416;0,016;Staphylococcus;0,064;0,500
Roxithromycin;0;0;0;0;0;0;0;2;37;0;0;0;0;0;0;0;1;10;0;1;50;NA;Staphylococcus;1,000;2,000
Tedizolid;0;0;0;2;2;4;275;2726;1528;4;1;0;1;0;0;0;0;0;0;9;4543;0,500;Staphylococcus;0,500;0,500
Teicoplanin;0;0;0;0;0;0;0;5;145;321;94;5;1;0;0;0;0;0;0;4;571;2,000;Staphylococcus;2,000;2,000
Telavancin;0;0;0;3;3;60;893;2112;594;52;8;0;0;0;0;0;0;0;0;14;3725;1,000;Staphylococcus;0,125;0,125
Telavancin (w P80);0;0;0;245;4358;3472;25;1;0;0;0;0;0;0;0;0;0;0;0;4;8101;NA;Staphylococcus;NA;NA
Telithromycin;0;0;0;1;23;15;5;5;0;0;0;0;0;0;1;0;0;0;0;1;50;NA;Staphylococcus;NA;NA
Tetracycline;0;0;0;0;0;0;1;9;515;26;2;1;1;1;7;10;3;3;0;5;579;1,000;Staphylococcus;1,000;2,000
Tigecycline;0;0;0;0;0;1;172;261;8;1;2;0;0;0;0;0;0;0;0;3;445;0,500;Staphylococcus;0,500;0,500
Tobramycin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Staphylococcus;1,000;1,000
Trimethoprim;0;0;0;0;0;0;0;144;344;62;7;0;0;3;1;0;0;10;0;4;571;2,000;Staphylococcus;4,000;4,000
Trimethoprim-sulfamethoxazole;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Staphylococcus;2,000;4,000
Vancomycin;0;0;0;0;0;0;0;0;27;938;149;0;0;0;0;0;0;0;0;2;1114;2,000;Staphylococcus;2,000;2,000
