Drugname;MIC_0.002;MIC_0.004;MIC_0.008;MIC_0.016;MIC_0.032;MIC_0.064;MIC_0.125;MIC_0.25;MIC_0.5;MIC_1;MIC_2;MIC_4;MIC_8;MIC_16;MIC_32;MIC_64;MIC_128;MIC_256;MIC_512;Distribution;Observations;ECOFF;Breakpoint_type;Sensitive;Resistant
Moxifloxacin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;PK_PD_breakpoints;0,250;0,250
Norfloxacin;0;0;0;0;0;0;0;0;0;3;5;4;0;1;2;0;0;0;0;1;15;NA;PK_PD_breakpoints;NA;NA
Ofloxacin;0;0;0;0;0;0;0;1;2;1;7;2;1;2;0;0;0;0;0;1;16;NA;PK_PD_breakpoints;0,250;0,500
Oritavancin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;PK_PD_breakpoints;0,125;0,125
Piperacillin;0;0;0;0;0;0;0;4;6;1;3;1;4;3;3;5;0;1;0;2;31;NA;PK_PD_breakpoints;8,000;16,000
Piperacillin-tazobactam;0;0;0;1;0;0;1;6;18;14;6;11;5;10;5;3;5;1;1;4;87;NA;PK_PD_breakpoints;8,000;16,000
Temocillin;0;0;0;0;0;0;0;0;0;3;12;27;37;31;17;3;6;1;0;2;137;NA;PK_PD_breakpoints;NA;NA
Ticarcillin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;PK_PD_breakpoints;8,000;16,000
Ticarcillin-clavulanic_acid;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;PK_PD_breakpoints;8,000;16,000
Tigecycline;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;PK_PD_breakpoints;0,500;0,500
Tobramycin;0;0;0;0;0;0;1;0;1;0;6;2;2;11;4;4;6;3;0;2;40;NA;PK_PD_breakpoints;0,500;0,500
Trimethoprim-sulfamethoxazole;0;0;0;0;0;0;0;4;4;2;5;2;0;0;0;0;0;0;0;1;17;NA;PK_PD_breakpoints;NA;NA
