Drugname;MIC_0.002;MIC_0.004;MIC_0.008;MIC_0.016;MIC_0.03;MIC_0.06;MIC_0.125;MIC_0.25;MIC_0.5;MIC_1;MIC_2;MIC_4;MIC_8;MIC_16;MIC_32;MIC_64;MIC_128;MIC_256;MIC_512;Distribution;Observations;ECOFF;Breakpoint_type;Sensitive;Resistant
Ceftobiprole;0;0;0;0;0;165;4;1;0;0;0;0;0;0;0;0;0;0;0;5;170;NA;Enterobacterales;0,250;0,250
Ceftolozane-tazobactam;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;2,000;2,000
Ceftriaxone;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;1,000;2,000
Cefuroxime;0;0;0;0;0;0;1;5;6;25;330;2508;1554;161;29;0;0;0;0;4;4619;16,000;Enterobacterales;0,001;8,000
Chloramphenicol;0;0;0;0;0;0;0;0;0;0;1922;24216;26083;1111;95;2380;1343;535;0;26;57685;16,000;Enterobacterales;8,000;8,000
Ciprofloxacin;0;0;75;806;1031;260;73;52;17;0;2;0;1;1;0;0;0;0;0;5;2318;0,064;Enterobacterales;0,250;0,500
Colistin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;2,000;2,000
Delafloxacin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;0,125;0,125
Doripenem;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;1,000;2,000
Doxycycline;0;0;0;0;0;0;0;1;7;243;3404;1817;633;302;313;119;0;0;0;5;6839;8,000;Enterobacterales;NA;NA
Enrofloxacin;0;0;0;0;1;203;292;28;1;2;0;0;0;0;0;0;0;0;0;6;527;NA;Enterobacterales;NA;NA
Eravacycline;0;0;0;0;0;0;3;26;1;0;0;0;0;0;0;0;0;0;0;1;30;NA;Enterobacterales;0,500;0,500
Ertapenem;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;0,500;0,500
Florfenicol;0;0;0;0;0;0;0;0;0;1;1580;16073;3601;561;1099;445;238;4;0;20;23602;16,000;Enterobacterales;NA;NA
Flumequine;0;0;0;0;0;0;1;5;3653;2855;270;49;237;288;82;26;4;0;0;5;7470;2,000;Enterobacterales;NA;NA
Fosfomycin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;32,000;32,000
Gatifloxacin;0;0;0;1;6;21;6;2;3;1;0;0;0;0;0;0;0;0;0;1;40;NA;Enterobacterales;NA;NA
Gentamicin;0;0;0;0;0;0;77;18588;14804;2687;300;75;283;882;1240;3;1;0;0;10;38940;2,000;Enterobacterales;2,000;2,000
Imipenem;0;0;0;0;0;70;878;2668;2232;30;12;0;0;0;0;0;0;0;0;8;5890;1,000;Enterobacterales;2,000;4,000
Imipenem-relebactam;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;2,000;2,000
Kanamycin;0;0;0;0;0;0;0;16;1042;981;520;422;35;2;0;7;0;1;0;3;3026;NA;Enterobacterales;NA;NA
Levofloxacin;0;0;0;1;20;93;67;9;7;1;0;0;0;0;0;0;0;0;0;3;198;0,250;Enterobacterales;0,500;1,000
Mecillinam;0;0;0;0;0;0;0;0;2;5;5;3;5;6;12;2;0;2;2;2;44;NA;Enterobacterales;8,000;8,000
Meropenem;0;0;0;29;362;1178;9;8;0;1;0;0;1;0;0;0;0;0;0;2;1588;0,060;Enterobacterales;2,000;8,000
Meropenem-vaborbactam;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;8,000;8,000
Moxifloxacin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;0,250;0,250
Nalidixic acid;0;0;0;0;0;0;0;0;11;183;10718;26940;3314;260;40;211;220;202;1;10;42100;8,000;Enterobacterales;NA;NA
Neomycin;0;0;0;0;0;0;0;0;0;7127;1531;159;8;7;9;13;22;16;0;7;8892;4,000;Enterobacterales;NA;NA
Netilmicin;0;0;0;0;0;0;6;11;31;4;0;0;0;0;0;0;0;0;0;2;52;NA;Enterobacterales;NA;NA
Nitrofurantoin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;64,000;64,000
Nitroxoline;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;16,000;16,000
Norfloxacin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;0,500;0,500
Ofloxacin;0;0;0;0;1;3;89;42;8;4;1;0;0;0;0;0;0;0;0;2;148;NA;Enterobacterales;0,250;0,500
Piperacillin;0;0;0;0;0;6;251;623;766;1;2;0;0;0;0;0;0;0;0;1;1649;NA;Enterobacterales;8,000;8,000
Piperacillin-tazobactam;0;0;0;0;0;0;0;0;17;144;674;710;112;15;7;8;8;9;8;3;1712;8,000;Enterobacterales;8,000;8,000
Sparfloxacin;0;0;1;15;47;119;0;1;2;0;0;0;0;0;0;0;0;0;0;2;185;NA;Enterobacterales;NA;NA
Spectinomycin;0;0;0;0;0;0;0;0;0;0;0;1;3;1442;7836;857;158;2158;1;11;12456;NA;Enterobacterales;NA;NA
Streptomycin;0;0;0;0;0;0;0;0;0;0;5;1566;4884;2781;895;1125;2246;17;12;17;13531;16,000;Enterobacterales;NA;NA
Sulfamethoxazole;0;0;0;0;0;0;0;0;0;0;0;0;838;1310;733;1505;772;258;19;8;5435;NA;Enterobacterales;NA;NA
Temocillin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;0,001;16,000
Tetracycline;0;0;0;0;0;0;0;1;127;1001;5466;814;38;32;338;609;296;0;0;9;8722;8,000;Enterobacterales;NA;NA
Ticarcillin;0;0;0;0;0;0;0;0;0;98;275;270;35;638;7;4;5;316;0;1;1648;NA;Enterobacterales;8,000;16,000
Ticarcillin-clavulanic acid;0;0;0;0;0;0;0;0;0;37;177;58;15;12;10;16;17;28;0;1;370;NA;Enterobacterales;NA;NA
Ticarcillin-clavulanic_acid;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;8,000;16,000
Tigecycline;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;0,500;0,500
Tobramycin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;2,000;2,000
Trimethoprim;0;0;0;0;0;0;5;2469;6512;689;190;125;146;4;15;109;750;0;0;9;11014;2,000;Enterobacterales;4,000;4,000
Trimethoprim-sulfamethoxazole;0;0;0;0;10;124;145;780;355;81;25;14;12;11;73;112;0;0;0;3;1742;NA;Enterobacterales;2,000;4,000
