Drugname;MIC_0.002;MIC_0.004;MIC_0.008;MIC_0.016;MIC_0.032;MIC_0.064;MIC_0.125;MIC_0.25;MIC_0.5;MIC_1;MIC_2;MIC_4;MIC_8;MIC_16;MIC_32;MIC_64;MIC_128;MIC_256;MIC_512;Distribution;Observations;ECOFF;Breakpoint_type;Sensitive;Resistant
Dalbavancin;0;0;0;483;1225;316;76;31;4;8;0;0;0;0;0;0;0;0;0;2;2143;NA;Staphylococcus;0,125;0,125
Daptomycin;0;0;0;0;0;39;170;955;895;73;0;0;0;0;0;0;0;0;0;7;2132;1,000;Staphylococcus;1,000;1,000
Delafloxacin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Staphylococcus;0,250;0,250
Doripenem;0;0;0;12;46;9;0;1;0;0;1;0;0;0;0;0;0;0;0;1;69;NA;Staphylococcus;NA;NA
Doxycycline;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Staphylococcus;1,000;2,000
Eravacycline;0;0;8;28;73;146;66;119;108;20;1;0;0;0;0;0;0;0;0;3;569;NA;Staphylococcus;0,250;0,250
Erythromycin;0;0;0;0;1;159;247;133;84;12;5;22;55;1036;143;16;19;135;0;5;2067;1,000;Staphylococcus;1,000;2,000
Fosfomycin;0;0;0;0;0;0;0;0;49;116;135;95;141;100;30;47;182;1;0;2;896;NA;Staphylococcus;32,000;32,000
Fusidic acid;0;0;0;1;4;124;52;29;0;0;10;39;82;72;79;2;0;133;9;4;636;0,500;Staphylococcus;NA;NA
Fusidic_acid;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Staphylococcus;1,000;1,000
Gatifloxacin;0;0;0;0;0;1;12;0;0;0;5;2;0;0;0;0;0;0;0;1;20;NA;Staphylococcus;NA;NA
Gentamicin;0;0;0;0;53;107;50;1;1;1;5;19;36;35;93;70;34;1;0;4;506;0,250;Staphylococcus;1,000;1,000
Kanamycin;0;0;0;0;0;0;0;0;8;26;2;2;3;0;87;2;0;130;0;1;260;NA;Staphylococcus;NA;NA
Lefamulin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Staphylococcus;0,250;0,250
Levofloxacin;0;0;0;0;17;28;2026;2579;272;121;783;1767;3581;144;402;0;0;0;216;9;11936;0,500;Staphylococcus;0,001;1,000
Linezolid;0;0;0;0;0;4;41;375;2078;3945;798;27;1;1;0;0;0;0;0;10;7270;2,000;Staphylococcus;4,000;4,000
Meropenem;0;0;0;21;108;372;216;172;195;190;241;175;146;152;19;4;0;0;0;3;2011;0,500;Staphylococcus;NA;NA
Minocycline;0;0;0;0;0;63;98;98;108;5;4;0;0;0;0;0;0;0;0;3;376;NA;Staphylococcus;0,500;0,500
Moxifloxacin;0;0;0;0;298;1750;1360;163;570;1600;1948;1049;557;181;0;0;0;0;218;5;9694;0,250;Staphylococcus;0,250;0,250
Netilmicin;0;0;0;0;3;16;17;3;0;3;13;23;11;30;5;4;0;2;0;1;130;NA;Staphylococcus;NA;NA
Nitrofurantoin;0;0;0;0;0;0;0;0;0;0;0;0;1;127;3;0;0;0;0;1;131;NA;Staphylococcus;64,000;64,000
Norvancomycin;0;0;0;0;0;0;0;4;69;118;9;0;0;0;0;0;0;0;0;5;200;2,000;Staphylococcus;NA;NA
Ofloxacin;0;0;0;0;1;1;3;110;144;6;4;22;285;0;0;0;0;0;0;1;576;NA;Staphylococcus;NA;NA
Oritavancin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Staphylococcus;0,125;0,125
Oxacillin;0;0;0;0;0;84;566;884;137;366;895;1916;504;1846;37;39;26;41;12;7;7353;1,000;Staphylococcus;NA;NA
Piperacillin-tazobactam;0;0;0;5;5;10;92;130;663;819;823;477;271;123;79;82;91;28;1;5;3699;NA;Staphylococcus;NA;NA
Quinupristin-dalfopristin;0;0;0;0;0;2;432;1935;236;84;36;2;0;1;1;0;0;0;0;2;2729;NA;Staphylococcus;1,000;2,000
Rifampicin;0;55;52;108;65;41;1;0;0;1;0;4;0;0;1;0;8;4;36;3;376;0,064;Staphylococcus;0,064;0,500
Roxithromycin;0;0;0;0;0;1;37;233;184;11;0;3;4;18;935;3;2;9;0;2;1440;NA;Staphylococcus;1,000;2,000
Tedizolid;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Staphylococcus;0,500;0,500
Teicoplanin;0;0;0;0;0;0;67;443;849;1796;2539;2005;729;148;1;1;0;0;0;9;8578;NA;Staphylococcus;2,000;2,000
Telavancin;0;0;0;0;0;4;88;457;227;37;8;0;0;0;0;0;0;0;0;12;821;1,000;Staphylococcus;0,125;0,125
Telavancin (w P80);0;0;0;44;223;578;8;1;0;0;0;0;0;0;0;0;0;0;0;3;854;NA;Staphylococcus;NA;NA
Telithromycin;0;0;0;0;7;8;6;4;1;0;0;0;0;0;0;0;0;4;0;1;30;NA;Staphylococcus;NA;NA
Tetracycline;0;0;0;0;0;0;1;52;98;26;126;33;1;3;9;10;9;8;0;3;376;1,000;Staphylococcus;1,000;2,000
Tigecycline;0;0;0;0;0;15;105;65;59;6;1;0;0;0;0;0;0;0;0;8;251;1,000;Staphylococcus;0,500;0,500
Tobramycin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Staphylococcus;1,000;1,000
Trimethoprim;0;0;0;0;0;0;0;89;34;9;2;0;0;0;9;16;21;196;0;3;376;NA;Staphylococcus;4,000;4,000
Trimethoprim-sulfamethoxazole;0;0;0;0;0;145;338;202;42;13;45;140;283;202;0;0;0;0;0;1;1410;NA;Staphylococcus;2,000;4,000
Vancomycin;0;0;0;0;0;0;3;27;402;5429;9006;359;4;1;0;0;0;0;0;15;15231;4,000;Staphylococcus;2,000;2,000
