Drugname;MIC_0.002;MIC_0.004;MIC_0.008;MIC_0.016;MIC_0.03;MIC_0.06;MIC_0.125;MIC_0.25;MIC_0.5;MIC_1;MIC_2;MIC_4;MIC_8;MIC_16;MIC_32;MIC_64;MIC_128;MIC_256;MIC_512;Distribution;Observations;ECOFF;Breakpoint_type;Sensitive;Resistant
Oritavancin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Staphylococcus;0,125;0,125
Oxacillin;0;0;0;0;0;0;0;0;1;0;0;8;7;1;7;14;38;328;0;4;404;2,000;Staphylococcus;NA;NA
Piperacillin-tazobactam;0;0;0;0;0;0;0;0;1;1;5;6;9;2;17;103;227;33;0;4;404;NA;Staphylococcus;NA;NA
Quinupristin-dalfopristin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Staphylococcus;1,000;2,000
Retapamulin;0;0;0;0;10;160;30;0;0;0;0;0;0;0;0;0;0;0;0;2;200;NA;Staphylococcus;NA;NA
Rifampicin;0;93;195;22;0;0;0;0;0;0;0;5;0;0;0;0;0;0;2;3;317;0,016;Staphylococcus;0,060;0,500
Roxithromycin;0;0;0;0;0;0;0;1;7;0;0;0;0;0;0;0;0;42;0;1;50;NA;Staphylococcus;1,000;2,000
Tedizolid;0;0;0;2;0;7;264;2028;922;11;3;5;1;1;0;0;0;0;0;9;3244;0,500;Staphylococcus;0,500;0,500
Teicoplanin;0;0;0;0;1;0;3;31;224;239;61;6;0;1;0;0;0;0;0;5;566;2,000;Staphylococcus;2,000;2,000
Telavancin;0;0;0;0;0;75;391;1855;789;129;32;7;1;1;0;0;0;0;0;16;3280;1,000;Staphylococcus;0,125;0,125
Telavancin (w P80);0;0;0;105;2638;2976;95;4;0;0;0;0;0;0;0;0;0;0;0;4;5818;NA;Staphylococcus;NA;NA
Telithromycin;0;0;0;0;0;3;6;8;25;3;0;0;0;0;0;0;0;5;0;1;50;NA;Staphylococcus;NA;NA
Tetracycline;0;0;0;0;0;0;0;3;345;52;2;0;0;0;4;4;1;0;0;5;411;1,000;Staphylococcus;1,000;2,000
Tigecycline;0;0;0;0;0;268;1164;916;67;5;6;0;0;0;0;0;0;0;0;4;2426;0,500;Staphylococcus;0,500;0,500
Tobramycin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Staphylococcus;1,000;1,000
Trimethoprim;0;0;0;0;0;0;1;177;125;27;6;5;14;12;13;2;7;15;0;4;404;2,000;Staphylococcus;4,000;4,000
Trimethoprim-sulfamethoxazole;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Staphylococcus;2,000;4,000
Vancomycin;0;0;0;0;0;0;0;0;107;2158;331;1;0;0;0;0;0;0;0;5;2597;2,000;Staphylococcus;2,000;2,000
