Drugname;MIC_0.002;MIC_0.004;MIC_0.008;MIC_0.016;MIC_0.03;MIC_0.06;MIC_0.125;MIC_0.25;MIC_0.5;MIC_1;MIC_2;MIC_4;MIC_8;MIC_16;MIC_32;MIC_64;MIC_128;MIC_256;MIC_512;Distribution;Observations;ECOFF;Breakpoint_type;Sensitive;Resistant
Loracarbef;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0;1;6;NA;Streptococcus_A,B,C,G;NA;NA
Meropenem;67;90;26;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;190;0,008;Streptococcus_A,B,C,G;NA;NA
Minocycline;0;0;0;0;41;41;181;51;18;3;6;8;14;27;13;0;0;0;0;5;403;0,500;Streptococcus_A,B,C,G;0,500;0,500
Moxifloxacin;0;0;0;2;36;696;3518;1051;129;6;1;1;0;1;0;0;0;0;240;15;5681;0,500;Streptococcus_A,B,C,G;0,500;0,500
Mupirocin;0;0;0;0;35;870;1327;303;139;26;11;11;8;0;5;2;25;2;7;3;2771;0,500;Streptococcus_A,B,C,G;NA;NA
Nitrofurantoin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Streptococcus_A,B,C,G;64,000;64,000
Ofloxacin;0;0;0;0;0;0;0;0;20;180;106;15;0;1;0;0;0;0;0;4;322;4,000;Streptococcus_A,B,C,G;NA;NA
Oritavancin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Streptococcus_A,B,C,G;0,250;0,250
Oritavancin (with P80);9;3;130;284;418;392;260;144;6;0;0;0;0;0;0;0;0;0;0;4;1646;0,250;Streptococcus_A,B,C,G;NA;NA
Oxacillin;0;0;0;0;43;73;0;1;1;0;0;0;0;0;0;0;0;0;0;2;118;NA;Streptococcus_A,B,C,G;NA;NA
Phenoxymethylpenicillin;0;0;40;73;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;114;NA;Streptococcus_A,B,C,G;NA;NA
Piperacillin-tazobactam;0;0;3;22;188;290;73;8;64;3;1;1;0;0;0;0;0;0;0;7;653;0,250;Streptococcus_A,B,C,G;NA;NA
Quinupristin-dalfopristin;0;0;0;0;50;916;6004;480;103;9;1;0;0;0;0;0;0;0;0;4;7563;NA;Streptococcus_A,B,C,G;NA;NA
Retapamulin;4;10;105;938;1467;191;54;2;0;0;0;0;0;0;0;0;0;0;0;3;2771;0,125;Streptococcus_A,B,C,G;NA;NA
Rifampicin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Streptococcus_A,B,C,G;0,060;0,500
Roxithromycin;0;0;0;0;6;23;9;0;0;1;1;2;1;0;10;0;0;0;0;2;53;NA;Streptococcus_A,B,C,G;0,500;1,000
Sparfloxacin;0;0;0;0;1;2;17;95;126;59;5;0;0;0;0;0;0;0;0;2;305;NA;Streptococcus_A,B,C,G;NA;NA
Spiramycin;0;0;0;0;0;0;1;14;24;1;0;0;0;1;0;0;0;0;0;1;41;NA;Streptococcus_A,B,C,G;NA;NA
Tedizolid;0;0;0;2;1;21;386;301;1;0;0;0;0;0;0;0;0;0;0;7;712;NA;Streptococcus_A,B,C,G;0,500;0,500
Teicoplanin;0;0;0;18;42;93;267;57;1;0;0;0;0;0;0;0;0;0;0;8;478;0,500;Streptococcus_A,B,C,G;2,000;2,000
Telavancin;0;0;10;43;363;192;46;1;0;0;0;0;0;0;0;0;0;0;0;14;655;0,125;Streptococcus_A,B,C,G;NA;NA
Telavancin (w P80);0;0;0;602;230;120;2;0;0;0;0;0;0;0;0;0;0;0;0;3;954;NA;Streptococcus_A,B,C,G;NA;NA
Telithromycin;7;6;112;1296;685;119;11;22;47;15;13;16;35;20;5;5;0;0;0;7;2414;0,125;Streptococcus_A,B,C,G;0,250;0,500
Tetracycline;0;0;0;0;12;200;1018;498;264;50;6;11;17;94;179;91;6;0;0;11;2446;1,000;Streptococcus_A,B,C,G;1,000;2,000
Tigecycline;0;0;0;0;1;67;14;2;0;0;0;0;0;0;0;0;0;0;0;1;84;NA;Streptococcus_A,B,C,G;0,125;0,125
Trimethoprim;0;1;4;36;132;386;324;68;7;0;1;0;0;0;3;0;0;0;0;2;962;NA;Streptococcus_A,B,C,G;2,000;2,000
Trimethoprim-sulfamethoxazole;0;0;0;5;117;621;1044;550;201;54;14;6;1;0;10;6;0;0;0;4;2629;0,500;Streptococcus_A,B,C,G;1,000;2,000
Vancomycin;0;0;0;0;0;3;38;3455;7129;49;0;0;0;0;0;0;0;0;0;13;10674;1,000;Streptococcus_A,B,C,G;2,000;2,000
