Drugname;MIC_0.002;MIC_0.004;MIC_0.008;MIC_0.016;MIC_0.03;MIC_0.06;MIC_0.125;MIC_0.25;MIC_0.5;MIC_1;MIC_2;MIC_4;MIC_8;MIC_16;MIC_32;MIC_64;MIC_128;MIC_256;MIC_512;Distribution;Observations;ECOFF;Breakpoint_type;Sensitive;Resistant
Oritavancin (with P80);6;2;39;249;427;544;305;130;17;0;0;0;0;0;0;0;0;0;0;4;1719;0,250;Streptococcus_A,B,C,G;NA;NA
Oxacillin;0;0;0;0;0;51;124;2256;726;23;1;4;2;0;0;0;0;0;0;5;3187;NA;Streptococcus_A,B,C,G;NA;NA
Piperacillin;0;0;0;3;3;12;130;50;3;3;0;0;0;0;0;0;0;0;0;4;204;NA;Streptococcus_A,B,C,G;NA;NA
Piperacillin-tazobactam;0;0;4;8;7;30;156;372;1775;120;3;3;0;1;1;0;2;2;0;8;2484;1,000;Streptococcus_A,B,C,G;NA;NA
Quinupristin-dalfopristin;0;0;0;0;0;0;7;31;145;16;0;5;9;5;0;0;0;0;0;3;218;NA;Streptococcus_A,B,C,G;NA;NA
Retapamulin;0;0;5;83;790;173;17;3;0;0;0;0;0;0;0;0;0;0;0;2;1071;NA;Streptococcus_A,B,C,G;NA;NA
Rifampicin;0;0;0;0;6;24;1;0;1;0;0;0;0;0;0;0;0;0;0;1;32;NA;Streptococcus_A,B,C,G;0,060;0,500
Roxithromycin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Streptococcus_A,B,C,G;0,500;1,000
Sparfloxacin;0;0;0;0;0;0;0;3;70;14;4;0;0;0;0;0;0;0;0;1;91;NA;Streptococcus_A,B,C,G;NA;NA
Sulfamethoxazole;0;0;0;0;0;0;0;0;1;10;46;19;0;0;0;0;0;0;0;1;76;NA;Streptococcus_A,B,C,G;NA;NA
Tedizolid;0;0;0;1;0;3;238;459;7;0;0;0;0;0;0;0;0;0;0;7;708;NA;Streptococcus_A,B,C,G;0,500;0,500
Teicoplanin;0;0;0;0;22;55;136;184;45;0;0;0;0;0;0;0;0;0;0;9;442;NA;Streptococcus_A,B,C,G;2,000;2,000
Telavancin;0;0;1;1;52;410;105;1;1;0;0;0;0;0;0;0;0;0;0;14;571;0,125;Streptococcus_A,B,C,G;NA;NA
Telavancin (w P80);0;0;0;64;355;303;59;1;0;0;0;0;0;0;0;0;0;0;0;3;782;NA;Streptococcus_A,B,C,G;NA;NA
Telithromycin;0;1;32;16;9;2;4;2;4;0;0;0;0;0;0;0;0;0;0;3;70;NA;Streptococcus_A,B,C,G;0,250;0,500
Tetracycline;0;0;0;0;0;0;8;26;39;13;0;1;2;23;106;167;33;0;0;8;418;1,000;Streptococcus_A,B,C,G;1,000;2,000
Tigecycline;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Streptococcus_A,B,C,G;0,125;0,125
Tobramycin;0;0;2;0;0;4;3;0;0;1;8;4;13;105;68;21;5;1;0;3;235;128,000;Streptococcus_A,B,C,G;NA;NA
Trimethoprim;0;0;0;0;0;0;5;69;42;8;2;0;0;0;0;0;0;0;0;2;126;NA;Streptococcus_A,B,C,G;2,000;2,000
Trimethoprim-sulfamethoxazole;0;0;2;25;43;32;4;0;1;0;0;1;0;0;0;0;0;0;0;2;108;NA;Streptococcus_A,B,C,G;1,000;2,000
Vancomycin;0;0;0;1;0;0;2;271;2503;205;5;1;0;0;0;0;0;0;0;10;2988;1,000;Streptococcus_A,B,C,G;2,000;2,000
