Drugname;MIC_0.002;MIC_0.004;MIC_0.008;MIC_0.016;MIC_0.03;MIC_0.06;MIC_0.125;MIC_0.25;MIC_0.5;MIC_1;MIC_2;MIC_4;MIC_8;MIC_16;MIC_32;MIC_64;MIC_128;MIC_256;MIC_512;Distribution;Observations;ECOFF;Breakpoint_type;Sensitive;Resistant
Piperacillin-tazobactam;0;0;0;0;0;0;22;20;19;18;2;3;0;0;0;0;0;0;0;2;84;NA;Staphylococcus;NA;NA
Quinupristin-dalfopristin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Staphylococcus;1,000;2,000
Rifampicin;0;11;24;36;12;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;84;NA;Staphylococcus;0,060;0,500
Roxithromycin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Staphylococcus;1,000;2,000
Tedizolid;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Staphylococcus;0,500;0,500
Teicoplanin;0;0;0;0;0;0;0;11;17;22;11;17;4;2;0;0;0;0;0;2;84;NA;Staphylococcus;2,000;2,000
Telavancin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Staphylococcus;0,125;0,125
Tetracycline;0;0;0;0;0;0;0;16;33;1;20;3;0;1;1;5;4;0;0;2;84;NA;Staphylococcus;1,000;2,000
Tigecycline;0;0;0;0;1;2;13;19;10;0;0;0;0;0;0;0;0;0;0;1;45;NA;Staphylococcus;0,500;0,500
Tobramycin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Staphylococcus;1,000;1,000
Trimethoprim;0;0;0;0;0;0;1;10;30;17;5;4;1;1;1;3;3;8;0;2;84;NA;Staphylococcus;4,000;4,000
Trimethoprim-sulfamethoxazole;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Staphylococcus;2,000;4,000
Vancomycin;0;0;0;0;0;0;0;0;0;28;53;3;0;0;0;0;0;0;0;2;84;NA;Staphylococcus;2,000;2,000
