Drugname;MIC_0.002;MIC_0.004;MIC_0.008;MIC_0.016;MIC_0.03;MIC_0.06;MIC_0.125;MIC_0.25;MIC_0.5;MIC_1;MIC_2;MIC_4;MIC_8;MIC_16;MIC_32;MIC_64;MIC_128;MIC_256;MIC_512;Distribution;Observations;ECOFF;Breakpoint_type;Sensitive;Resistant
Gamithromycin;0;0;0;0;0;2;1;3;67;154;11;2;1;3;0;0;0;0;0;7;244;2,000;Anaerobes,_Gramnegative;NA;NA
Gentamicin;0;0;0;0;0;0;2;4;6;123;315;57;2;0;3;28;1;0;0;12;541;4,000;Anaerobes,_Gramnegative;NA;NA
Imipenem;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Anaerobes,_Gramnegative;2,00;4,0
Imipenem-relebactam;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Anaerobes,_Gramnegative;2,00;2,0
Kanamycin;0;0;0;0;0;0;1;2;0;2;14;109;150;4;2;6;0;0;0;7;290;16,000;Anaerobes,_Gramnegative;NA;NA
Meropenem;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Anaerobes,_Gramnegative;2,00;8,0
Metronidazole;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Anaerobes,_Gramnegative;4,00;4,0
Neomycin;0;0;0;0;0;0;0;2;0;3;20;207;261;19;24;4;1;0;0;12;541;16,000;Anaerobes,_Gramnegative;NA;NA
Piperacillin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Anaerobes,_Gramnegative;16,00;16,0
Piperacillin-tazobactam;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Anaerobes,_Gramnegative;8,00;16,0
Spectinomycin;0;0;0;0;0;0;0;0;0;0;0;0;17;89;94;0;1;1;0;4;202;32,000;Anaerobes,_Gramnegative;NA;NA
Tetracycline;0;0;0;0;1;1;3;45;298;172;21;4;15;152;163;35;4;0;0;16;914;2,000;Anaerobes,_Gramnegative;NA;NA
Tiamulin;0;0;0;0;0;0;0;4;0;5;1;12;111;96;15;0;0;0;0;7;244;32,000;Anaerobes,_Gramnegative;NA;NA
Ticarcillin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Anaerobes,_Gramnegative;16,00;16,0
Ticarcillin-clavulanic_acid;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Anaerobes,_Gramnegative;8,00;16,0
Tildipirosin;0;0;0;0;0;0;0;13;90;52;32;2;1;2;1;1;0;0;0;6;194;2,000;Anaerobes,_Gramnegative;NA;NA
Trimethoprim-sulfamethoxazole;0;0;3;82;154;37;10;9;8;7;2;6;13;8;0;0;0;0;0;8;339;0,125;Anaerobes,_Gramnegative;NA;NA
Tulathromycin;0;0;0;0;0;0;0;0;5;3;30;211;79;12;7;1;0;0;0;8;348;16,000;Anaerobes,_Gramnegative;NA;NA
Tylosin;0;0;0;0;0;0;0;0;1;0;0;1;2;4;77;85;0;0;0;6;170;NA;Anaerobes,_Gramnegative;NA;NA
