Drugname;MIC_0.002;MIC_0.004;MIC_0.008;MIC_0.016;MIC_0.032;MIC_0.064;MIC_0.125;MIC_0.25;MIC_0.5;MIC_1;MIC_2;MIC_4;MIC_8;MIC_16;MIC_32;MIC_64;MIC_128;MIC_256;MIC_512;Distribution;Observations;ECOFF;Breakpoint_type;Sensitive;Resistant
Ceftolozane;0;0;0;0;0;0;0;61;289;28;5;5;5;4;10;11;0;0;0;3;418;1,000;Enterobacterales;NA;NA
Ceftolozane-tazobactam;0;0;0;0;1;0;72;477;367;35;11;2;6;4;0;0;0;0;0;5;975;1,000;Enterobacterales;2,000;2,000
Ceftriaxone;0;56;61;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;123;NA;Enterobacterales;1,000;2,000
Cefuroxime;0;0;0;0;0;0;24;140;1589;5546;3656;643;172;72;320;25;210;10;120;20;12527;4,000;Enterobacterales;0,001;8,000
Chloramphenicol;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;8,000;8,000
Ciprofloxacin;0;1;53;309;1202;272;219;42;50;85;116;66;24;14;24;20;7;7;1;12;2512;0,064;Enterobacterales;0,250;0,500
Colistin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;2,000;2,000
Delafloxacin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;0,125;0,125
Doripenem;0;0;0;2;87;1233;2265;1423;205;27;10;0;0;3;0;0;0;0;0;28;5255;0,500;Enterobacterales;1,000;2,000
Doxycycline;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;14;4;0;30;2;50;NA;Enterobacterales;NA;NA
Eravacycline;0;0;0;0;0;0;1;15;108;436;482;78;2;0;0;0;0;0;0;6;1122;4,000;Enterobacterales;0,500;0,500
Ertapenem;1;63;581;242;7;1;1;0;0;0;0;0;0;0;0;0;0;0;0;6;896;NA;Enterobacterales;0,500;0,500
Fosfomycin;0;0;0;0;0;0;6;15;89;188;200;199;242;100;78;88;89;34;0;7;1328;8,000;Enterobacterales;32,000;32,000
Gatifloxacin;0;0;0;0;15;172;677;230;54;18;54;62;44;14;19;2;0;0;0;5;1361;0,500;Enterobacterales;NA;NA
Gemifloxacin;0;0;0;0;41;286;438;83;25;10;7;17;31;0;0;0;0;0;0;4;938;NA;Enterobacterales;NA;NA
Gentamicin;0;0;0;0;1;4;34;747;2220;2333;1006;243;123;216;52;136;22;16;127;18;7280;4,000;Enterobacterales;2,000;2,000
Imipenem;0;0;1;2;2;55;548;1659;3054;4617;4101;1155;134;47;34;2;0;0;123;18;15534;4,000;Enterobacterales;2,000;4,000
Imipenem-relebactam;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;2,000;2,000
Kanamycin;0;0;0;0;0;0;0;0;0;0;8;38;33;18;4;3;1;34;0;1;139;NA;Enterobacterales;NA;NA
Levofloxacin;0;0;0;0;241;1827;634;123;45;75;124;98;55;13;19;3;0;0;0;9;3257;0,250;Enterobacterales;0,500;1,000
Loracarbef;0;0;0;0;0;0;0;3;24;138;127;60;11;5;3;0;1;1;5;3;378;NA;Enterobacterales;NA;NA
Mecillinam;0;0;0;0;0;0;0;0;2;13;12;14;2;1;1;1;3;2;3;1;54;NA;Enterobacterales;8,000;8,000
Meropenem;0;0;11;109;693;3510;482;128;75;17;3;4;0;2;0;0;0;0;0;6;5034;0,125;Enterobacterales;2,000;8,000
Meropenem-vaborbactam;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;8,000;8,000
Minocycline;0;0;0;0;0;0;0;0;1;1;3;15;109;347;318;83;0;0;0;5;877;NA;Enterobacterales;NA;NA
Moxifloxacin;0;0;0;0;12;89;487;1550;714;116;46;79;199;45;30;5;2;0;0;10;3374;1,000;Enterobacterales;0,250;0,250
Nalidixic acid;0;0;0;0;0;0;0;0;0;4;37;114;30;6;1;2;3;0;0;1;197;NA;Enterobacterales;NA;NA
Netilmicin;0;0;0;0;0;0;0;7;62;92;81;20;9;1;3;5;1;4;0;3;285;4,000;Enterobacterales;NA;NA
Nitrofurantoin;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;7;13;0;1;25;NA;Enterobacterales;64,000;64,000
Nitroxoline;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;16,000;16,000
Norfloxacin;0;0;0;0;0;16;6;2;1;0;0;0;0;0;0;0;0;0;0;1;25;NA;Enterobacterales;0,500;0,500
Ofloxacin;0;0;0;0;1;83;617;242;31;10;20;10;6;6;6;10;0;0;0;5;1042;0,500;Enterobacterales;0,250;0,500
Piperacillin;0;0;0;0;0;0;24;112;105;68;13;7;3;4;4;5;12;55;1;6;413;NA;Enterobacterales;8,000;8,000
Piperacillin-tazobactam;0;0;0;2;5;21;365;831;3405;553;135;78;40;29;25;18;8;2;3;14;5520;2,000;Enterobacterales;8,000;8,000
Sparfloxacin;0;0;0;0;0;5;43;243;203;18;8;10;2;9;6;6;0;0;0;2;553;NA;Enterobacterales;NA;NA
Sulbactam;0;0;0;0;0;0;0;0;0;2;0;0;0;1;1;90;53;2;5;1;154;NA;Enterobacterales;NA;NA
Temocillin;0;0;0;0;0;0;0;1;9;118;136;48;2;2;0;0;0;0;0;7;316;4,000;Enterobacterales;0,001;16,000
Tetracycline;0;0;0;0;0;0;0;0;1;7;4;2;5;81;715;172;28;1;0;6;1016;128,000;Enterobacterales;NA;NA
Ticarcillin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;8,000;16,000
Ticarcillin-clavulanic_acid;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;8,000;16,000
Tigecycline;0;0;0;0;0;0;16;180;417;1237;1586;892;171;3;0;0;0;0;9;18;4511;8,000;Enterobacterales;0,500;0,500
Tobramycin;0;0;1;1;0;6;3;334;2017;2563;1133;422;195;144;22;5;0;6;125;9;6977;4,000;Enterobacterales;2,000;2,000
Trimethoprim;0;0;0;0;0;0;3;24;110;476;408;198;38;646;0;0;0;0;126;3;2029;NA;Enterobacterales;4,000;4,000
Trimethoprim-sulfamethoxazole;0;0;0;0;1;361;1062;419;102;120;88;85;26;831;124;56;41;22;0;5;3338;0,500;Enterobacterales;2,000;4,000
