Drugname;MIC_0.002;MIC_0.004;MIC_0.008;MIC_0.016;MIC_0.032;MIC_0.064;MIC_0.125;MIC_0.25;MIC_0.5;MIC_1;MIC_2;MIC_4;MIC_8;MIC_16;MIC_32;MIC_64;MIC_128;MIC_256;MIC_512;Distribution;Observations;ECOFF;Breakpoint_type;Sensitive;Resistant
Eravacycline;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;0,500;0,500
Ertapenem;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;0,500;0,500
Fosfomycin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;32,000;32,000
Gentamicin;0;0;0;0;0;0;23;31;109;80;29;0;0;0;0;0;0;0;0;2;272;NA;Enterobacterales;2,000;2,000
Imipenem;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;2,000;4,000
Imipenem-relebactam;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;2,000;2,000
Levofloxacin;0;0;0;5;60;7;1;0;0;0;0;0;0;0;0;0;0;0;0;1;73;NA;Enterobacterales;0,500;1,000
Mecillinam;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;8,000;8,000
Meropenem;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;2,000;8,000
Meropenem-vaborbactam;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;8,000;8,000
Minocycline;0;0;0;0;0;0;0;11;50;78;14;2;0;0;0;0;0;0;0;1;155;NA;Enterobacterales;NA;NA
Moxifloxacin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;0,250;0,250
Netilmicin;0;0;0;0;0;0;25;30;94;2;0;0;0;0;0;0;0;0;0;1;151;NA;Enterobacterales;NA;NA
Nitrofurantoin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;64,000;64,000
Nitroxoline;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;16,000;16,000
Norfloxacin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;0,500;0,500
Ofloxacin;0;0;0;0;0;8;33;1;0;1;0;0;0;0;0;0;0;0;0;1;43;NA;Enterobacterales;0,250;0,500
Piperacillin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;8,000;8,000
Piperacillin-tazobactam;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;8,000;8,000
Temocillin;0;0;0;0;0;0;0;0;0;2;5;8;0;0;0;0;0;0;0;1;15;NA;Enterobacterales;0,001;16,000
Tetracycline;0;0;0;0;0;0;0;0;2;171;267;20;1;0;0;0;0;1;4;5;466;4,00;Enterobacterales;NA;NA
Ticarcillin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;8,000;16,000
Ticarcillin-clavulanic_acid;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;8,000;16,000
Tigecycline;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;0,500;0,500
Tobramycin;0;0;0;0;0;0;22;34;91;4;0;0;0;0;0;0;0;0;0;1;151;NA;Enterobacterales;2,000;2,000
Trimethoprim;0;0;0;0;0;1;4;15;28;68;32;2;0;0;0;0;0;0;0;1;150;NA;Enterobacterales;4,000;4,000
Trimethoprim-sulfamethoxazole;0;0;0;0;0;102;46;23;6;1;0;0;0;0;0;0;0;0;0;2;178;NA;Enterobacterales;2,000;4,000
