Drugname;MIC_0.002;MIC_0.004;MIC_0.008;MIC_0.016;MIC_0.032;MIC_0.064;MIC_0.125;MIC_0.25;MIC_0.5;MIC_1;MIC_2;MIC_4;MIC_8;MIC_16;MIC_32;MIC_64;MIC_128;MIC_256;MIC_512;Distribution;Observations;ECOFF;Breakpoint_type;Sensitive;Resistant
Ceftazidime-clavulanate;0;0;60;52;193;572;909;753;178;49;56;30;41;17;9;17;2;1;0;59;2939;0,500;Enterobacterales;NA;NA
Ceftibuten;0;0;2;7;23;693;1132;1412;309;76;21;13;26;66;0;0;0;1;0;4;3781;1,000;Enterobacterales;1,000;1,000
Ceftiofur;0;0;0;0;0;0;1681;16241;15649;869;166;436;1190;626;0;0;0;0;0;12;36858;1,000;Enterobacterales;NA;NA
Ceftobiprole;0;0;3;326;3050;1738;416;95;32;23;4;10;18;371;25;143;29;0;0;9;6283;0,250;Enterobacterales;0,250;0,250
Ceftolozane;0;0;0;0;1;8;730;1018;808;54;44;129;155;154;240;509;0;0;0;6;3850;1,000;Enterobacterales;NA;NA
Ceftolozane-tazobactam;0;0;0;0;1;80;1995;1820;691;343;119;70;45;27;27;17;0;0;0;12;5235;1,000;Enterobacterales;2,000;2,000
Ceftriaxone;0;0;28;144;455;186;14;5;3;2;2;2;2;0;3;0;0;0;0;3;846;0,125;Enterobacterales;1,000;2,000
Cefuroxime;0;0;1;1;1;5;93;161;1475;4624;20855;46657;14450;3200;3799;263;260;98;73;30;96016;8,000;Enterobacterales;0,001;8,000
Chloramphenicol;0;0;0;0;0;0;0;0;0;2;2336;21965;19115;752;305;736;387;254;0;40;45852;16,000;Enterobacterales;8,000;8,000
Ciprofloxacin;14;189;3967;7300;1576;613;566;599;196;113;55;131;263;236;565;168;85;59;7;55;16702;0,064;Enterobacterales;0,250;0,500
Colistin;0;0;0;0;0;2;231;2058;2747;845;56;16;14;5;8;2;30;0;0;13;6014;2,000;Enterobacterales;2,000;2,000
Delafloxacin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;0,125;0,125
Doripenem;0;0;6;558;1935;99;13;4;0;0;0;3;0;0;0;0;0;0;0;5;2618;0,125;Enterobacterales;1,000;2,000
Doxycycline;0;0;0;0;0;0;1;25;223;865;1246;371;784;786;578;142;6;1;0;17;5028;4,000;Enterobacterales;NA;NA
Enrofloxacin;0;0;0;0;832;1994;153;20;26;11;1;1;1;0;0;0;0;0;0;11;3039;0,125;Enterobacterales;NA;NA
Eravacycline;0;0;0;0;2;109;560;308;57;14;1;1;0;0;0;0;0;0;0;3;1052;0,500;Enterobacterales;0,500;0,500
Ertapenem;0;40;691;178;42;23;10;2;0;0;0;0;2;0;0;0;0;0;0;4;988;0,032;Enterobacterales;0,500;0,500
Florfenicol;0;0;0;0;0;0;0;0;0;1;335;4503;4260;319;21;9;16;0;0;34;9464;16,000;Enterobacterales;NA;NA
Flumequine;0;0;0;0;0;0;1;37;1651;446;31;88;288;192;28;37;40;0;0;10;2839;2,000;Enterobacterales;NA;NA
Fosfomycin;0;0;0;0;0;0;0;4;224;596;217;47;18;19;15;7;17;23;0;6;1187;4,000;Enterobacterales;32,000;32,000
Gatifloxacin;1;35;206;1034;1609;317;76;105;99;29;43;150;315;46;17;2;2;0;0;5;4086;0,125;Enterobacterales;NA;NA
Gentamicin;0;0;4;6;26;49;525;8521;32063;21068;4423;1213;1399;3728;6362;512;138;167;70;93;80274;2,000;Enterobacterales;2,000;2,000
Imipenem;0;0;7;39;140;2511;7480;4691;1029;215;87;28;8;9;3;5;1;0;0;63;16253;0,500;Enterobacterales;2,000;4,000
Imipenem-relebactam;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;2,000;2,000
Kanamycin;0;0;0;0;0;0;3;127;333;368;720;1238;507;107;59;181;34;183;0;4;3860;8,000;Enterobacterales;NA;NA
Levofloxacin;0;0;4;81;1091;752;176;70;111;32;10;33;100;208;108;2;0;0;0;5;2778;0,250;Enterobacterales;0,500;1,000
Loracarbef;0;0;0;0;0;0;0;10;122;288;90;22;7;4;4;2;0;0;1;2;550;NA;Enterobacterales;NA;NA
Mecillinam;0;0;0;0;7;224;649;250;165;156;70;27;33;12;15;7;7;8;6;4;1636;0,500;Enterobacterales;8,000;8,000
Meropenem;0;0;746;3842;2383;295;82;39;11;7;4;3;1;2;5;0;0;0;0;44;7420;0,064;Enterobacterales;2,000;8,000
Meropenem-vaborbactam;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;8,000;8,000
Minocycline;0;0;0;0;0;0;1;16;212;588;292;113;82;138;48;8;0;0;0;6;1498;4,000;Enterobacterales;NA;NA
Moxifloxacin;0;0;9;78;932;1048;164;79;111;51;20;21;153;227;244;67;14;1;0;7;3219;0,250;Enterobacterales;0,250;0,250
Nalidixic acid;0;0;0;0;0;0;0;0;192;4751;23654;8395;441;124;151;1227;288;94;0;10;39317;8,000;Enterobacterales;NA;NA
Neomycin;0;0;0;0;0;0;0;1;4;1475;1421;741;94;17;91;61;21;20;0;15;3946;8,000;Enterobacterales;NA;NA
Netilmicin;0;0;0;0;0;0;9;1405;2583;1286;344;95;108;76;44;20;2;3;0;4;5975;2,000;Enterobacterales;NA;NA
Nitrofurantoin;0;0;0;0;0;0;0;0;0;1;15;155;1304;2022;323;96;17;5;0;9;3938;64,000;Enterobacterales;64,000;64,000
Nitroxoline;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;16,000;16,000
Norfloxacin;0;0;0;24;116;433;51;3;24;1;0;0;0;0;1;1;0;0;0;2;654;NA;Enterobacterales;0,500;0,500
Ofloxacin;0;0;0;8;275;1878;629;82;110;135;33;12;131;94;290;3;0;0;0;5;3680;0,250;Enterobacterales;0,250;0,500
Piperacillin;0;0;0;0;0;6;16;38;314;4833;6891;1218;388;776;1335;1140;1185;2043;1295;15;21478;8,000;Enterobacterales;8,000;8,000
Piperacillin-tazobactam;0;0;8;6;9;47;105;221;2978;16380;20925;5517;1917;1239;815;538;765;236;89;83;51795;8,000;Enterobacterales;8,000;8,000
Sparfloxacin;0;0;69;227;203;36;12;16;8;5;1;1;4;5;9;2;0;0;0;2;598;NA;Enterobacterales;NA;NA
Spectinomycin;0;0;0;0;0;0;0;0;0;0;0;7;132;2071;342;200;357;581;0;15;3690;64,000;Enterobacterales;NA;NA
Streptomycin;0;0;0;0;0;0;0;0;0;76;586;2269;3099;1028;446;1085;1124;166;38;26;9917;16,000;Enterobacterales;NA;NA
Sulbactam;0;0;0;0;0;0;0;0;3;1;0;0;8;51;395;109;35;11;16;1;629;NA;Enterobacterales;NA;NA
Sulfamethoxazole;0;0;0;0;0;0;0;0;0;0;24;62;250;477;254;42;6;2;318;1;1435;NA;Enterobacterales;NA;NA
Temocillin;0;0;0;0;0;0;2;1;18;156;532;1502;1812;862;357;146;142;79;31;35;5640;16,000;Enterobacterales;0,001;16,000
Tetracycline;0;0;0;0;0;0;2;20;321;3471;7559;1041;103;660;1245;561;1382;905;6;66;17276;8,000;Enterobacterales;NA;NA
Ticarcillin;0;0;0;0;0;0;0;0;0;988;3771;4618;1328;5328;232;154;192;15414;0;1;32025;NA;Enterobacterales;8,000;16,000
Ticarcillin-clavulanic acid;0;0;0;0;0;0;0;0;1;4476;10103;8719;5597;15019;3600;4607;2706;1991;0;3;56819;16,000;Enterobacterales;NA;NA
Ticarcillin-clavulanic_acid;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;8,000;16,000
Tigecycline;0;0;190;170;725;17910;46735;30621;9804;2725;825;40;6;13;2;1;0;0;0;34;109767;0,500;Enterobacterales;0,500;0,500
Tobramycin;0;0;0;2;7;14;103;1107;9173;12724;4422;922;472;363;262;141;14;9;70;37;29805;4,000;Enterobacterales;2,000;2,000
Trimethoprim;0;0;0;0;0;85;292;1645;2997;1111;170;67;24;214;476;716;190;6;205;19;8198;2,000;Enterobacterales;4,000;4,000
Trimethoprim-sulfamethoxazole;0;0;4;38;495;2311;1611;693;416;133;45;14;5;3;1343;601;0;0;0;9;7712;0,250;Enterobacterales;2,000;4,000
