Drugname;MIC_0.002;MIC_0.004;MIC_0.008;MIC_0.016;MIC_0.032;MIC_0.064;MIC_0.125;MIC_0.25;MIC_0.5;MIC_1;MIC_2;MIC_4;MIC_8;MIC_16;MIC_32;MIC_64;MIC_128;MIC_256;MIC_512;Distribution;Observations;ECOFF;Breakpoint_type;Sensitive;Resistant
Cefpodoxime-clavulanic acid;0;0;0;0;0;0;0;1;26;90;127;63;35;20;15;21;0;0;153;1;551;NA;Enterobacterales;NA;NA
Ceftaroline;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;0,500;0,500
Ceftazidime;0;0;1;1;12;89;614;836;379;924;526;83;70;43;156;7;21;15;0;6;3777;0,500;Enterobacterales;1,000;4,000
Ceftazidime-avibactam;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;8,000;8,000
Ceftibuten;0;0;0;0;0;83;74;18;11;10;18;7;9;6;0;0;0;0;0;2;236;NA;Enterobacterales;1,000;1,000
Ceftobiprole;0;0;1;1;55;879;384;129;84;50;15;18;10;52;3;30;0;0;0;10;1711;1,000;Enterobacterales;0,250;0,250
Ceftolozane;0;0;0;0;0;0;1;17;296;125;23;10;3;9;7;13;0;0;0;3;504;2,000;Enterobacterales;NA;NA
Ceftolozane-tazobactam;0;0;0;0;0;0;6;92;526;181;34;8;6;3;2;14;0;0;0;6;872;2,000;Enterobacterales;2,000;2,000
Ceftriaxone;0;0;0;0;0;12;18;12;6;16;14;19;35;14;4;0;1;45;0;3;196;NA;Enterobacterales;1,000;2,000
Cefuroxime;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;0,001;8,000
Chloramphenicol;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;8,000;8,000
Ciprofloxacin;0;0;6;8;67;221;302;57;52;85;82;49;25;7;8;7;2;0;0;6;978;0,250;Enterobacterales;0,250;0,500
Colistin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;2,000;2,000
Delafloxacin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;0,125;0,125
Doripenem;0;0;0;4;33;555;1236;367;40;4;0;1;2;7;0;3;0;0;0;12;2252;0,500;Enterobacterales;1,000;2,000
Doxycycline;0;0;0;0;0;0;0;1;1;4;20;48;50;38;11;1;0;0;0;2;174;NA;Enterobacterales;NA;NA
Eravacycline;0;0;0;0;0;0;1;7;118;553;283;37;8;0;0;0;0;0;0;6;1007;4,000;Enterobacterales;0,500;0,500
Ertapenem;0;0;4;68;43;33;16;18;8;0;1;1;0;0;0;0;0;0;0;1;192;NA;Enterobacterales;0,500;0,500
Fosfomycin;0;0;0;0;0;0;0;0;3;7;20;51;30;36;7;6;4;0;0;2;164;NA;Enterobacterales;32,000;32,000
Gatifloxacin;0;0;0;0;0;7;15;30;10;6;4;0;5;2;0;0;0;0;0;1;79;NA;Enterobacterales;NA;NA
Gemifloxacin;0;0;0;0;4;14;31;8;1;6;2;1;3;0;0;0;0;0;0;1;70;NA;Enterobacterales;NA;NA
Gentamicin;0;0;0;0;0;2;17;124;819;403;56;22;32;46;54;19;8;50;156;7;1808;2,000;Enterobacterales;2,000;2,000
Imipenem;0;0;1;8;1;10;149;1071;3142;2379;971;169;10;28;5;0;0;1;157;9;8102;2,000;Enterobacterales;2,000;4,000
Imipenem-relebactam;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;2,000;2,000
Kanamycin;0;0;0;0;0;0;0;0;0;0;26;32;8;4;2;1;0;2;0;1;75;NA;Enterobacterales;NA;NA
Levofloxacin;0;0;0;0;5;115;379;177;43;69;68;46;31;11;2;0;2;0;158;5;1106;NA;Enterobacterales;0,500;1,000
Mecillinam;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;4;1;6;NA;Enterobacterales;8,000;8,000
Meropenem;0;0;13;36;269;5422;778;219;74;44;29;8;9;16;0;1;0;0;0;6;6918;0,125;Enterobacterales;2,000;8,000
Meropenem-vaborbactam;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;8,000;8,000
Moxifloxacin;0;0;0;0;2;12;88;171;97;33;34;15;10;2;0;0;0;0;0;4;464;1,000;Enterobacterales;0,250;0,250
Netilmicin;0;0;0;0;0;0;0;0;4;23;22;14;7;1;1;0;2;1;0;1;75;NA;Enterobacterales;NA;NA
Nitrofurantoin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;64,000;64,000
Nitroxoline;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;16,000;16,000
Norfloxacin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;0,500;0,500
Ofloxacin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;0,250;0,500
Piperacillin;0;0;0;0;0;0;0;2;21;215;384;127;57;32;36;19;39;136;163;7;1231;NA;Enterobacterales;8,000;8,000
Piperacillin-tazobactam;0;0;1;0;0;0;1;4;292;1138;1331;516;189;158;213;141;140;29;1;8;4154;8,000;Enterobacterales;8,000;8,000
Sulbactam;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;34;26;3;6;1;70;NA;Enterobacterales;NA;NA
Temocillin;0;0;0;0;0;0;0;0;0;0;0;10;99;147;57;9;6;4;0;4;332;64,000;Enterobacterales;0,001;16,000
Tetracycline;0;0;0;0;0;0;0;0;1;1;4;25;12;12;20;0;0;0;0;1;75;NA;Enterobacterales;NA;NA
Ticarcillin;0;0;0;0;0;0;0;0;0;22;227;998;355;706;149;76;52;595;0;1;3180;NA;Enterobacterales;8,000;16,000
Ticarcillin-clavulanic acid;0;0;0;0;0;0;0;0;0;107;522;1884;998;1083;347;332;296;523;0;3;6092;NA;Enterobacterales;NA;NA
Ticarcillin-clavulanic_acid;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;8,000;16,000
Tigecycline;0;0;44;23;19;31;240;1433;9691;15845;5403;1055;183;10;5;1;0;0;3;27;33986;4,000;Enterobacterales;0,500;0,500
Tobramycin;0;0;0;0;0;0;0;28;122;425;416;111;40;16;10;3;0;0;161;5;1332;8,000;Enterobacterales;2,000;2,000
Trimethoprim;0;0;0;0;0;0;1;9;44;77;111;170;129;80;0;0;0;0;162;3;783;NA;Enterobacterales;4,000;4,000
Trimethoprim-sulfamethoxazole;0;0;0;0;0;33;96;385;522;93;35;39;15;58;161;3;14;91;0;7;1545;1,000;Enterobacterales;2,000;4,000
