Drugname;MIC_0.002;MIC_0.004;MIC_0.008;MIC_0.016;MIC_0.03;MIC_0.06;MIC_0.125;MIC_0.25;MIC_0.5;MIC_1;MIC_2;MIC_4;MIC_8;MIC_16;MIC_32;MIC_64;MIC_128;MIC_256;MIC_512;Distribution;Observations;ECOFF;Breakpoint_type;Sensitive;Resistant
Imipenem;0;0;6;12;10;2;3;6;2;2;0;0;0;0;2;0;0;0;0;1;45;NA;Staphylococcus;NA;NA
Lefamulin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Staphylococcus;0,250;0,250
Levofloxacin;0;0;0;0;2;16;147;50;12;18;54;48;162;0;0;0;0;0;0;2;509;NA;Staphylococcus;0,001;1,000
Linezolid;0;0;0;0;0;1;1;17;115;490;42;1;0;1;1;0;0;0;0;2;669;NA;Staphylococcus;4,000;4,000
Meropenem;0;0;0;0;2;16;39;20;10;11;11;23;14;10;7;0;0;0;0;2;163;NA;Staphylococcus;NA;NA
Minocycline;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Staphylococcus;0,500;0,500
Moxifloxacin;0;0;0;0;10;71;20;7;12;54;27;86;48;0;0;0;0;0;0;1;335;NA;Staphylococcus;0,250;0,250
Nitrofurantoin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Staphylococcus;64,000;64,000
Norvancomycin;0;0;0;0;0;0;1;63;110;22;3;0;0;0;0;0;0;0;0;5;199;1;Staphylococcus;NA;NA
Oritavancin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Staphylococcus;0,125;0,125
Oxacillin;0;0;0;0;0;13;78;104;23;23;49;166;23;213;0;0;0;1;0;4;693;NA;Staphylococcus;NA;NA
Piperacillin-tazobactam;0;0;0;1;1;0;2;3;76;46;40;51;80;22;6;11;20;0;0;2;359;NA;Staphylococcus;NA;NA
Quinupristin-dalfopristin;0;0;0;0;0;1;42;294;131;20;0;2;0;0;0;0;0;0;0;2;490;NA;Staphylococcus;1,000;2,000
Rifampicin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Staphylococcus;0,060;0,500
Roxithromycin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Staphylococcus;1,000;2,000
Spectinomycin;0;0;0;0;0;0;0;0;0;4;35;74;7;2;1;6;1;0;0;1;130;NA;Staphylococcus;NA;NA
Tedizolid;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Staphylococcus;0,500;0,500
Teicoplanin;0;0;0;0;0;0;68;331;81;90;79;57;22;6;0;0;0;0;0;2;734;NA;Staphylococcus;2,000;2,000
Telavancin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Staphylococcus;0,125;0,125
Tetracycline;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Staphylococcus;1,000;2,000
Tigecycline;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Staphylococcus;0,500;0,500
Tobramycin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Staphylococcus;1,000;1,000
Trimethoprim;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Staphylococcus;4,000;4,000
Trimethoprim-sulfamethoxazole;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Staphylococcus;2,000;4,000
Vancomycin;0;0;0;0;0;0;0;10;151;749;245;8;0;0;0;0;0;0;0;5;1163;4;Staphylococcus;2,000;2,000
