Drugname;MIC_0.002;MIC_0.004;MIC_0.008;MIC_0.016;MIC_0.03;MIC_0.06;MIC_0.125;MIC_0.25;MIC_0.5;MIC_1;MIC_2;MIC_4;MIC_8;MIC_16;MIC_32;MIC_64;MIC_128;MIC_256;MIC_512;Distribution;Observations;ECOFF;Breakpoint_type;Sensitive;Resistant
Levofloxacin;0;0;0;2;20;26;9;2;2;3;2;1;1;0;0;1;0;0;0;3;69;0,250;Enterobacterales;0,500;1,000
Mecillinam;0;0;0;0;0;0;0;0;1;5;7;1;2;0;0;2;1;1;6;1;26;NA;Enterobacterales;8,000;8,000
Meropenem;0;0;2;16;87;321;55;11;7;5;1;0;0;0;0;0;0;0;0;5;505;0,250;Enterobacterales;2,000;8,000
Meropenem-vaborbactam;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;8,000;8,000
Moxifloxacin;0;0;0;0;18;72;277;299;73;28;14;2;11;2;1;0;1;0;0;8;798;1,000;Enterobacterales;0,250;0,250
Nalidixic acid;0;0;0;0;0;0;0;0;0;14;38;10;3;0;1;0;0;0;0;1;66;NA;Enterobacterales;NA;NA
Netilmicin;0;0;0;0;0;0;0;0;6;7;4;0;0;1;0;0;0;0;0;1;18;NA;Enterobacterales;NA;NA
Nitrofurantoin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;64,000;64,000
Nitroxoline;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;16,000;16,000
Norfloxacin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;0,500;0,500
Ofloxacin;0;0;0;0;6;114;77;12;0;0;0;1;0;0;0;0;0;0;0;3;210;0,250;Enterobacterales;0,250;0,500
Piperacillin;0;0;0;0;0;0;13;35;62;120;97;21;2;2;0;4;1;5;0;3;362;NA;Enterobacterales;8,000;8,000
Piperacillin-tazobactam;0;0;0;0;6;4;42;61;242;61;15;3;6;4;1;0;2;0;0;5;447;2,000;Enterobacterales;8,000;8,000
Sparfloxacin;0;0;0;0;1;4;22;24;28;6;1;0;0;0;0;0;0;0;0;1;86;NA;Enterobacterales;NA;NA
Sulbactam;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;8;26;6;1;1;43;NA;Enterobacterales;NA;NA
Temocillin;0;0;0;0;0;0;0;0;8;78;19;1;0;0;0;0;0;0;0;3;106;2,000;Enterobacterales;0,001;16,000
Tetracycline;0;0;0;0;0;0;0;0;1;1;2;7;0;3;4;0;0;0;0;1;18;NA;Enterobacterales;NA;NA
Ticarcillin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;8,000;16,000
Ticarcillin-clavulanic_acid;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;8,000;16,000
Tigecycline;0;0;0;0;0;0;9;88;302;394;121;10;2;0;0;0;0;0;0;10;926;4,000;Enterobacterales;0,500;0,500
Tobramycin;0;0;0;1;0;0;9;112;348;299;83;13;10;6;1;1;0;0;133;5;1016;4,000;Enterobacterales;2,000;2,000
Trimethoprim;0;0;0;0;0;0;0;9;35;115;129;85;43;59;0;0;0;0;134;3;609;NA;Enterobacterales;4,000;4,000
Trimethoprim-sulfamethoxazole;0;0;0;0;0;127;234;94;18;5;5;9;4;40;132;2;0;0;0;2;670;NA;Enterobacterales;2,000;4,000
