Drugname;MIC_0.002;MIC_0.004;MIC_0.008;MIC_0.016;MIC_0.032;MIC_0.064;MIC_0.125;MIC_0.25;MIC_0.5;MIC_1;MIC_2;MIC_4;MIC_8;MIC_16;MIC_32;MIC_64;MIC_128;MIC_256;MIC_512;Distribution;Observations;ECOFF;Breakpoint_type;Sensitive;Resistant
Cefiderocol;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;2,000;2,000
Cefixime;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;1,000;1,000
Cefotaxime;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;1,000;2,000
Cefoxitin;0;0;0;0;0;0;0;0;0;16;32;22;9;5;4;4;0;4;0;3;96;NA;Enterobacterales;NA;NA
Cefpodoxime;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;1,000;1,000
Ceftaroline;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;0,500;0,500
Ceftazidime;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;1,000;4,000
Ceftazidime-avibactam;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;8,000;8,000
Ceftibuten;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;1,000;1,000
Ceftobiprole;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;0,250;0,250
Ceftolozane-tazobactam;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;2,000;2,000
Ceftriaxone;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;1,000;2,000
Cefuroxime;0;0;0;0;0;0;27;11;9;8;5;2;2;4;10;0;0;0;0;1;78;NA;Enterobacterales;0,001;8,000
Chloramphenicol;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;8,000;8,000
Ciprofloxacin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;0,250;0,500
Colistin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;2,000;2,000
Delafloxacin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;0,125;0,125
Doripenem;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;1,000;2,000
Eravacycline;0;0;0;0;0;0;0;4;5;28;42;3;0;0;0;0;0;0;0;2;82;NA;Enterobacterales;0,500;0,500
Ertapenem;0;0;2;10;3;6;9;6;3;0;0;0;1;0;0;0;0;0;0;1;40;NA;Enterobacterales;0,500;0,500
Fosfomycin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;32,000;32,000
Gentamicin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;2,000;2,000
Imipenem;0;0;0;0;0;0;0;2;26;47;34;9;0;0;0;0;0;0;0;2;118;NA;Enterobacterales;2,000;4,000
Imipenem-relebactam;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;2,000;2,000
Levofloxacin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;0,500;1,000
Mecillinam;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;8,000;8,000
Meropenem;0;0;0;0;4;55;16;1;1;0;1;0;0;0;0;0;0;0;0;1;78;NA;Enterobacterales;2,000;8,000
Meropenem-vaborbactam;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;8,000;8,000
Moxifloxacin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;0,250;0,250
Nitrofurantoin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;64,000;64,000
Nitroxoline;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;16,000;16,000
Norfloxacin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;0,500;0,500
Ofloxacin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;0,250;0,500
Piperacillin;0;0;0;0;0;0;0;1;23;33;22;2;0;0;0;0;2;2;0;2;85;NA;Enterobacterales;8,000;8,000
Piperacillin-tazobactam;0;0;0;0;0;0;1;2;70;15;5;3;0;3;0;0;0;0;0;3;99;2;Enterobacterales;8,000;8,000
Temocillin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;0,001;16,000
Ticarcillin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;8,000;16,000
Ticarcillin-clavulanic_acid;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;8,000;16,000
Tigecycline;0;0;0;0;0;1;1;12;65;130;65;62;5;2;0;0;0;0;0;3;343;4;Enterobacterales;0,500;0,500
Tobramycin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;2,000;2,000
Trimethoprim;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;4,000;4,000
Trimethoprim-sulfamethoxazole;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;2,000;4,000
