Drugname;MIC_0.002;MIC_0.004;MIC_0.008;MIC_0.016;MIC_0.032;MIC_0.064;MIC_0.125;MIC_0.25;MIC_0.5;MIC_1;MIC_2;MIC_4;MIC_8;MIC_16;MIC_32;MIC_64;MIC_128;MIC_256;MIC_512;Distribution;Observations;ECOFF;Breakpoint_type;Sensitive;Resistant
Eravacycline;0;0;0;2;0;1;23;28;33;9;6;0;0;0;0;0;0;0;0;2;102;NA;Enterobacterales;0,500;0,500
Ertapenem;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;0,500;0,500
Fosfomycin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;32,000;32,000
Gentamicin;0;0;0;1;0;0;17;269;798;363;56;36;37;93;15;55;1;0;32;7;1773;2,00;Enterobacterales;2,000;2,000
Imipenem;0;0;0;2;6;20;267;545;856;465;81;31;5;7;5;0;0;0;33;6;2323;2,00;Enterobacterales;2,000;4,000
Imipenem-relebactam;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;2,000;2,000
Levofloxacin;0;0;0;1;75;90;25;25;19;9;7;15;63;4;2;0;0;0;0;4;335;NA;Enterobacterales;0,500;1,000
Loracarbef;0;0;0;0;0;0;0;0;2;3;5;2;1;1;0;0;0;0;3;1;17;NA;Enterobacterales;NA;NA
Mecillinam;0;0;0;0;0;0;0;0;1;8;3;4;2;1;0;0;0;1;2;1;22;NA;Enterobacterales;8,000;8,000
Meropenem;0;0;0;40;141;883;67;13;8;7;2;8;0;0;1;0;0;0;0;2;1170;NA;Enterobacterales;2,000;8,000
Meropenem-vaborbactam;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;8,000;8,000
Moxifloxacin;0;0;0;0;21;80;52;21;33;10;5;8;76;0;1;0;0;0;0;3;307;0,25;Enterobacterales;0,250;0,250
Nalidixic acid;0;0;0;0;0;0;0;0;0;1;14;31;8;3;1;0;1;0;0;1;59;NA;Enterobacterales;NA;NA
Netilmicin;0;0;0;0;0;0;0;5;11;2;0;1;2;0;0;1;1;1;0;1;24;NA;Enterobacterales;NA;NA
Nitrofurantoin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;64,000;64,000
Nitroxoline;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;16,000;16,000
Norfloxacin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;0,500;0,500
Ofloxacin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;0,250;0,500
Piperacillin;0;0;0;0;0;0;1;0;11;60;430;169;45;41;42;55;106;164;38;7;1162;NA;Enterobacterales;8,000;8,000
Piperacillin-tazobactam;0;0;0;0;0;1;1;1;62;297;782;236;148;143;122;160;135;25;38;6;2151;8,00;Enterobacterales;8,000;8,000
Sulbactam;0;0;0;0;0;0;0;0;0;0;0;0;1;2;20;18;16;1;4;1;62;NA;Enterobacterales;NA;NA
Temocillin;0;0;0;0;0;0;0;0;0;9;51;24;25;2;0;0;0;0;0;2;111;NA;Enterobacterales;0,001;16,000
Tetracycline;0;0;0;0;0;0;0;2;10;6;2;0;0;0;4;0;0;0;0;1;24;NA;Enterobacterales;NA;NA
Ticarcillin;0;0;0;0;0;0;0;0;0;77;203;96;32;167;13;36;89;258;0;1;971;NA;Enterobacterales;8,000;16,000
Ticarcillin-clavulanic_acid;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Enterobacterales;8,000;16,000
Tigecycline;0;0;0;0;9;62;1136;1973;615;188;78;17;0;1;1;0;0;0;0;18;4080;1,00;Enterobacterales;0,500;0,500
Tobramycin;0;0;0;0;0;1;11;103;860;641;186;53;68;81;25;9;2;1;36;6;2077;2,00;Enterobacterales;2,000;2,000
Trimethoprim;0;0;0;0;0;0;17;27;14;3;1;1;0;10;0;0;0;0;0;1;73;NA;Enterobacterales;4,000;4,000
Trimethoprim-sulfamethoxazole;0;0;0;0;1;31;20;7;1;1;0;0;0;19;0;7;0;0;0;2;87;NA;Enterobacterales;2,000;4,000
