Drugname;MIC_0.002;MIC_0.004;MIC_0.008;MIC_0.016;MIC_0.03;MIC_0.06;MIC_0.125;MIC_0.25;MIC_0.5;MIC_1;MIC_2;MIC_4;MIC_8;MIC_16;MIC_32;MIC_64;MIC_128;MIC_256;MIC_512;Distribution;Observations;ECOFF;Breakpoint_type;Sensitive;Resistant
Oritavancin (with P80);0;0;12;24;38;46;54;40;6;0;0;0;0;0;0;0;0;0;0;1;220;NA;Streptococcus_A,B,C,G;NA;NA
Oxacillin;0;0;0;0;21;635;34;314;12;1;0;0;0;0;0;0;0;0;0;6;1017;NA;Streptococcus_A,B,C,G;NA;NA
Piperacillin-tazobactam;0;0;0;11;47;144;49;6;13;1;0;0;0;0;0;0;0;0;0;6;271;0,250;Streptococcus_A,B,C,G;NA;NA
Rifampicin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Streptococcus_A,B,C,G;0,060;0,500
Roxithromycin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Streptococcus_A,B,C,G;0,500;1,000
Sparfloxacin;0;0;0;0;0;0;1;35;30;7;0;0;0;0;0;0;0;0;0;1;73;NA;Streptococcus_A,B,C,G;NA;NA
Tedizolid;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Streptococcus_A,B,C,G;0,500;0,500
Teicoplanin;0;0;0;0;0;19;135;48;1;0;0;0;0;0;0;0;0;0;0;7;203;NA;Streptococcus_A,B,C,G;2,000;2,000
Telavancin;0;0;0;0;58;67;6;2;0;0;0;0;0;0;0;0;0;0;0;6;133;NA;Streptococcus_A,B,C,G;NA;NA
Telavancin (w P80);0;0;0;106;69;39;1;0;0;0;0;0;0;0;0;0;0;0;0;2;215;NA;Streptococcus_A,B,C,G;NA;NA
Telithromycin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Streptococcus_A,B,C,G;0,250;0,500
Tetracycline;0;0;0;0;0;0;0;3;61;33;10;6;18;8;9;29;11;0;0;4;188;2,000;Streptococcus_A,B,C,G;1,000;2,000
Tigecycline;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Streptococcus_A,B,C,G;0,125;0,125
Trimethoprim;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Streptococcus_A,B,C,G;2,000;2,000
Trimethoprim-sulfamethoxazole;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Streptococcus_A,B,C,G;1,000;2,000
Vancomycin;0;0;0;0;0;0;4;192;74;4;0;0;0;0;0;0;0;0;0;2;274;NA;Streptococcus_A,B,C,G;2,000;2,000
