Drugname;MIC_0.002;MIC_0.004;MIC_0.008;MIC_0.016;MIC_0.032;MIC_0.064;MIC_0.125;MIC_0.25;MIC_0.5;MIC_1;MIC_2;MIC_4;MIC_8;MIC_16;MIC_32;MIC_64;MIC_128;MIC_256;MIC_512;Distribution;Observations;ECOFF;Breakpoint_type;Sensitive;Resistant
Clarithromycin;0;0;0;0;0;1;0;1;14;2;1;4;0;0;0;1;0;73;0;1;97;NA;Enterococcus;NA;NA
Clinafloxacin;0;0;0;0;2;1;9;10;21;30;14;37;9;54;15;0;0;0;0;2;202;NA;Enterococcus;NA;NA
Dalbavancin;0;0;0;22;88;178;102;30;18;21;16;41;120;183;0;0;0;0;0;1;819;NA;Enterococcus;NA;NA
Daptomycin;0;0;0;0;0;5;39;66;198;988;11228;3308;230;7;0;0;0;0;0;16;16069;8,000;Enterococcus;NA;NA
Doripenem;0;0;0;0;0;0;0;0;0;1;4;5;2;5;8;53;52;131;0;3;261;NA;Enterococcus;NA;NA
Doxycycline;0;0;0;0;0;4;267;163;11;14;17;18;229;816;645;35;0;0;0;13;2219;0,500;Enterococcus;NA;NA
Eravacycline;0;0;6;22;500;399;37;11;10;2;0;0;0;0;0;0;0;0;0;5;987;0,125;Enterococcus;0,125;0,125
Erythromycin;0;0;0;0;0;12;115;322;604;567;671;428;152;53;167;159;977;245;294;33;4766;4,000;Enterococcus;NA;NA
Florfenicol;0;0;0;0;0;0;0;0;0;0;251;459;2;0;0;0;1;0;0;5;713;8,000;Enterococcus;NA;NA
Fosfomycin;0;0;0;0;0;0;0;0;1;0;0;0;0;3;54;373;52;0;0;1;483;NA;Enterococcus;NA;NA
Gatifloxacin;0;0;0;0;0;1;1;0;8;41;19;13;6;15;27;2;0;0;0;2;133;NA;Enterococcus;NA;NA
Gentamicin;0;0;0;0;0;0;0;1;5;14;83;555;1147;575;93;13;11;46;320;24;2863;32,000;Enterococcus;NA;NA
Imipenem;0;0;0;0;0;11;15;18;43;112;101;213;71;3134;36;214;127;143;0;8;4238;4,000;Enterococcus;0,001;4,000
Levofloxacin;0;0;0;0;0;0;7;6;43;123;288;97;41;105;216;107;40;0;0;5;1073;4,000;Enterococcus;4,000;4,000
Linezolid;0;0;0;0;0;0;9;27;373;1680;2889;227;8;1;0;0;0;0;0;24;5214;4,000;Enterococcus;4,000;4,000
Minocycline;0;0;0;0;5;105;59;15;0;0;1;3;19;73;45;0;0;0;0;4;325;0,500;Enterococcus;NA;NA
Moxifloxacin;0;0;0;0;0;4;9;16;21;60;128;84;108;93;46;2;0;0;0;4;571;1,000;Enterococcus;NA;NA
Narasin;0;0;0;0;0;0;0;1;18;48;2;1;0;0;0;0;0;0;0;1;70;NA;Enterococcus;NA;NA
Neomycin;0;0;0;0;0;0;0;0;0;0;23;175;341;313;159;49;8;0;5;9;1073;NA;Enterococcus;NA;NA
Netilmicin;0;0;0;0;0;0;0;0;1;6;5;8;9;17;135;146;71;12;0;1;410;NA;Enterococcus;NA;NA
Nitrofurantoin;0;0;0;0;0;0;0;0;0;0;0;1;15;40;331;754;781;263;0;13;2185;256,000;Enterococcus;64,000;64,000
Norfloxacin;0;0;0;0;0;0;0;0;0;1;1;2;3;3;4;4;0;0;0;1;18;NA;Enterococcus;NA;NA
Ofloxacin;0;0;0;0;0;0;0;0;1;3;4;9;3;6;15;22;0;0;0;1;63;NA;Enterococcus;NA;NA
Oritavancin (with P80);7;49;84;46;73;54;43;9;0;0;0;0;0;0;0;0;0;0;0;3;365;NA;Enterococcus;NA;NA
Oxacillin;0;0;0;0;0;1;1;12;11;15;36;1406;93;2265;0;1;0;0;0;4;3841;NA;Enterococcus;NA;NA
Pefloxacin;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;1;0;0;0;1;7;NA;Enterococcus;NA;NA
Phenoxymethylpenicillin;0;0;0;0;0;0;0;0;0;2;3;4;1;0;0;0;4;2;0;1;16;NA;Enterococcus;NA;NA
Piperacillin;0;0;0;0;0;10;12;11;30;43;50;152;68;3121;9;11;2;5;47;4;3571;NA;Enterococcus;NA;NA
Piperacillin-tazobactam;0;0;0;0;0;0;0;0;3;14;17;30;40;95;92;67;1680;357;507;6;2902;NA;Enterococcus;NA;NA
Quinupristin-dalfopristin;0;0;0;0;0;0;4;144;812;500;1432;928;256;370;212;4;1;0;0;26;4663;NA;Enterococcus;1,000;4,000
Roxithromycin;0;0;0;0;0;1;0;0;0;1;0;17;1;2;0;2;1;72;0;1;97;NA;Enterococcus;NA;NA
Sparfloxacin;0;0;0;0;0;0;0;4;7;11;5;2;0;0;0;0;0;0;0;1;29;NA;Enterococcus;NA;NA
Streptomycin;0;0;0;0;0;0;0;0;0;2;5;2;5;99;550;427;34;10;160;14;1294;128,000;Enterococcus;NA;NA
Tedizolid;0;0;0;0;1;0;23;190;172;8;2;1;0;0;0;0;0;0;0;5;397;NA;Enterococcus;NA;NA
Teicoplanin;0;0;0;0;0;13;340;1737;2600;1207;142;15;23;82;34;153;8;2;193;28;6549;2,000;Enterococcus;2,000;2,000
Telavancin;0;0;0;1;31;150;305;150;41;13;34;16;1;0;0;0;0;0;0;13;742;0,500;Enterococcus;NA;NA
Telavancin (w P80);0;0;0;285;215;54;12;19;85;205;123;31;0;0;0;0;0;0;0;3;1029;NA;Enterococcus;NA;NA
Tetracycline;0;0;0;0;0;0;0;103;335;475;101;18;17;45;95;197;155;108;0;13;1649;4,000;Enterococcus;NA;NA
Tigecycline;0;0;0;25;737;2376;2265;699;3;3;0;0;0;0;0;0;0;0;0;10;6108;0,250;Enterococcus;0,250;0,250
Tobramycin;0;0;0;0;0;0;0;0;0;0;2;2;2;9;16;16;20;9;0;2;76;NA;Enterococcus;NA;NA
Trimethoprim-sulfamethoxazole;0;0;0;0;0;100;171;110;43;36;13;1;8;140;0;0;0;0;0;1;622;NA;Enterococcus;NA;NA
Tylosin;0;0;0;0;0;0;0;0;1;5;21;35;34;2;0;0;277;0;0;2;375;NA;Enterococcus;NA;NA
Vancomycin;0;0;0;0;0;0;1;43;1115;2408;439;86;25;7;5;22;12;193;4;22;4360;4,000;Enterococcus;4,000;4,000
Virginiamycin;0;0;0;0;0;0;0;82;344;664;982;351;278;127;227;190;17;0;0;20;3262;4,000;Enterococcus;NA;NA
