Drugname;MIC_0.002;MIC_0.004;MIC_0.008;MIC_0.016;MIC_0.03;MIC_0.06;MIC_0.125;MIC_0.25;MIC_0.5;MIC_1;MIC_2;MIC_4;MIC_8;MIC_16;MIC_32;MIC_64;MIC_128;MIC_256;MIC_512;Distribution;Observations;ECOFF;Breakpoint_type;Sensitive;Resistant
Fusidic acid;0;0;0;101;1197;4480;7394;4148;1108;327;394;734;497;344;72;73;30;28;53;30;20980;0,500;Staphylococcus;NA;NA
Fusidic_acid;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Staphylococcus;1,000;1,000
Gatifloxacin;0;0;0;22;208;573;478;196;36;34;127;204;103;24;12;2;1;0;0;4;2020;0,250;Staphylococcus;NA;NA
Gemifloxacin;0;0;1;50;71;16;2;2;0;1;4;20;18;2;0;0;0;0;0;2;187;NA;Staphylococcus;NA;NA
Gentamicin;0;0;2;14;44;125;1491;11982;18694;8591;1618;549;400;622;856;118;278;123;287;52;45794;2,000;Staphylococcus;1,000;1,000
Imipenem;0;12;246;1457;1737;874;269;136;117;59;51;12;9;3;3;4;0;1;0;34;4990;0,125;Staphylococcus;NA;NA
Kanamycin;0;0;0;0;0;0;0;0;22;84;150;56;4;0;0;0;0;0;0;3;316;8,000;Staphylococcus;NA;NA
Lefamulin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Staphylococcus;0,250;0,250
Levofloxacin;0;0;0;0;111;1428;10558;8835;1488;310;366;2507;1781;130;39;2;1;0;0;13;27556;0,500;Staphylococcus;0,001;1,000
Lincomycin;0;0;0;0;0;0;1;1;155;681;39;2;1;10;16;9;0;0;396;4;1311;2,000;Staphylococcus;NA;NA
Linezolid;0;0;0;0;0;9;115;183;1624;20065;39100;5403;29;5;1;0;0;0;0;28;66534;4,000;Staphylococcus;4,000;4,000
Meropenem;0;0;34;215;1083;2164;2579;1037;235;104;36;53;33;11;12;6;0;2;0;46;7604;0,250;Staphylococcus;NA;NA
Minocycline;0;0;0;5;35;535;677;115;6;7;12;16;8;1;0;0;0;0;0;2;1417;NA;Staphylococcus;0,500;0,500
Moxifloxacin;0;0;0;144;5428;6123;1821;232;131;255;649;530;1171;4;2;0;0;0;0;11;16490;0,250;Staphylococcus;0,250;0,250
Mupirocin;0;0;0;4;14;478;4112;6074;1402;105;51;72;94;194;86;35;56;24;433;14;13234;1,000;Staphylococcus;NA;NA
Neomycin;0;0;0;0;0;0;10;102;156;45;3;0;0;0;0;0;0;0;0;3;316;1,000;Staphylococcus;NA;NA
Netilmicin;0;0;0;0;0;1;9;12;5;3;3;4;1;1;1;0;0;0;0;1;40;NA;Staphylococcus;NA;NA
Nitrofurantoin;0;0;0;0;0;0;0;0;0;2;9;35;742;794;34;0;0;0;0;3;1616;32,000;Staphylococcus;64,000;64,000
Norfloxacin;0;0;0;0;0;0;0;3;46;171;68;9;4;20;15;32;0;0;0;3;368;4,000;Staphylococcus;NA;NA
Norvancomycin;0;0;0;0;0;0;0;42;529;28;1;0;0;0;0;0;0;0;0;5;600;1,000;Staphylococcus;NA;NA
Ofloxacin;0;0;0;0;3;5;150;1225;744;90;20;33;284;176;60;38;0;0;0;4;2828;1,000;Staphylococcus;NA;NA
Oritavancin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Staphylococcus;0,125;0,125
Oritavancin (with P80);46;60;1590;15434;30222;15701;4708;969;14;8;2;2;0;0;0;0;0;0;0;20;68756;0,125;Staphylococcus;NA;NA
Oxacillin;0;0;0;5;23;201;1350;5976;9460;1951;340;3695;102;1913;354;85;178;496;199;21;26328;2,000;Staphylococcus;NA;NA
Phenoxymethylpenicillin;0;0;1;338;309;96;234;539;613;460;206;77;37;23;10;4;4;16;0;4;2967;NA;Staphylococcus;NA;NA
Piperacillin;0;0;0;0;0;2;29;106;193;145;308;273;114;104;53;55;15;4;0;3;1401;2,000;Staphylococcus;NA;NA
Piperacillin-tazobactam;0;0;16;17;19;34;187;526;1374;1526;1523;578;140;77;50;47;30;43;0;45;6187;2,000;Staphylococcus;NA;NA
Quinupristin-dalfopristin;0;0;0;0;5;15;985;8346;4444;669;40;18;16;12;0;0;0;0;0;9;14550;1,000;Staphylococcus;1,000;2,000
Retapamulin;0;1;10;34;251;3634;1831;224;35;1;5;0;0;0;1;2;0;0;0;7;6029;0,500;Staphylococcus;NA;NA
Rifampicin;1;197;677;203;15;3;3;2;2;9;8;3;0;0;1;3;8;17;2;3;1154;0,016;Staphylococcus;0,060;0,500
Roxithromycin;0;0;0;0;0;0;55;269;2288;471;12;15;23;29;839;0;0;0;0;2;4001;NA;Staphylococcus;1,000;2,000
Sparfloxacin;0;0;0;9;202;673;154;7;10;8;9;59;208;45;3;0;0;0;0;2;1387;NA;Staphylococcus;NA;NA
Spectinomycin;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;97;19;0;4;4;124;128,000;Staphylococcus;NA;NA
Streptomycin;0;0;0;0;0;0;0;0;0;6;58;218;267;79;4;6;4;2;0;7;644;16,000;Staphylococcus;NA;NA
Sulbactam;0;0;0;0;0;0;0;0;5;1;0;0;1;1;6;35;630;55;72;1;806;NA;Staphylococcus;NA;NA
Sulfamethoxazole;0;0;0;0;0;0;0;0;0;0;0;0;39;40;34;8;2;0;0;3;123;128,000;Staphylococcus;NA;NA
Tedizolid;0;0;0;4;2;11;539;4754;2450;15;4;5;2;1;0;0;0;0;0;9;7787;0,500;Staphylococcus;0,500;0,500
Teicoplanin;0;0;0;0;4;11;116;6675;26961;18151;3736;763;118;24;1;1;0;0;0;19;56561;2,000;Staphylococcus;2,000;2,000
Telavancin;0;0;0;3;3;135;1257;3788;1350;181;40;7;1;1;0;0;0;0;0;15;6766;1,000;Staphylococcus;0,125;0,125
Telavancin (w P80);0;0;0;349;6996;6448;120;5;0;0;0;0;0;0;0;0;0;0;0;4;13918;NA;Staphylococcus;NA;NA
Tetracycline;0;0;0;0;0;0;71;705;1013;96;6;1;5;13;178;240;224;113;1;21;2666;1,000;Staphylococcus;1,000;2,000
Tiamulin;0;0;0;0;0;0;0;2;54;57;3;0;2;1;0;5;0;0;0;4;124;2,000;Staphylococcus;NA;NA
Tigecycline;0;0;0;0;5;1132;2292;1024;44;6;7;0;0;0;0;0;0;0;0;14;4510;0,500;Staphylococcus;0,500;0,500
Tobramycin;0;0;0;2;8;26;118;441;617;316;59;53;15;25;19;24;13;3;0;26;1739;2,000;Staphylococcus;1,000;1,000
Trimethoprim;0;0;0;0;0;0;0;8;150;183;59;4;7;10;7;8;6;7;0;5;449;2,000;Staphylococcus;4,000;4,000
Trimethoprim-sulfamethoxazole;0;0;0;1;86;1588;920;289;118;101;91;11;20;5;2;0;0;0;0;3;3232;0,250;Staphylococcus;2,000;4,000
Vancomycin;0;0;0;0;0;1;69;532;13667;68537;8597;223;6;0;1;1;1;0;0;37;91635;2,000;Staphylococcus;2,000;2,000
