Drugname;MIC_0.002;MIC_0.004;MIC_0.008;MIC_0.016;MIC_0.03;MIC_0.06;MIC_0.125;MIC_0.25;MIC_0.5;MIC_1;MIC_2;MIC_4;MIC_8;MIC_16;MIC_32;MIC_64;MIC_128;MIC_256;MIC_512;Distribution;Observations;ECOFF;Breakpoint_type;Sensitive;Resistant
Fosfomycin;0;0;0;0;0;0;0;0;2;2;0;1;17;98;959;502;64;9;12;6;1666;NA;Enterococcus;NA;NA
Gatifloxacin;0;0;0;0;1;24;59;970;1449;242;58;58;132;830;28;0;0;0;183;7;4034;2,000;Enterococcus;NA;NA
Gemifloxacin;0;0;0;7;51;281;208;14;7;13;22;67;146;0;0;0;0;0;0;3;816;0,250;Enterococcus;NA;NA
Gentamicin;0;0;0;0;0;2;2;7;18;37;73;156;880;1761;704;61;57;69;686;25;4513;64,000;Enterococcus;NA;NA
Imipenem;0;0;0;5;8;28;161;375;2505;6752;4697;1240;339;174;70;5;3;0;184;19;16546;4,000;Enterococcus;0,001;4,000
Levofloxacin;0;0;0;0;1;0;32;35;464;2999;1551;134;1065;117;1205;44;6;1;185;10;7839;4,000;Enterococcus;4,000;4,000
Linezolid;0;0;0;0;0;0;15;36;437;3840;3613;381;6;3;5;0;0;0;0;26;8336;4,000;Enterococcus;4,000;4,000
Loracarbef;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;25;6;3;0;1;40;NA;Enterococcus;NA;NA
Meropenem;0;0;0;5;5;12;66;64;172;643;3004;4208;2873;944;168;17;1;0;187;14;12369;16,000;Enterococcus;NA;NA
Minocycline;0;0;0;0;7;23;59;25;0;1;3;4;32;174;226;0;1;0;0;4;555;0,500;Enterococcus;NA;NA
Moxifloxacin;0;0;0;0;3;44;250;2397;1647;143;88;66;1314;659;12;0;0;0;188;9;6811;1,000;Enterococcus;NA;NA
Narasin;0;0;0;0;0;0;19;128;312;62;22;49;34;6;2;0;0;0;0;10;634;2,000;Enterococcus;NA;NA
Neomycin;0;0;0;0;0;0;0;0;0;0;2;2;8;30;95;194;209;2;90;10;632;NA;Enterococcus;NA;NA
Nitrofurantoin;0;0;0;0;0;0;0;0;0;1;1;31;535;163;7;7;1;0;0;3;746;32,000;Enterococcus;64,000;64,000
Norfloxacin;0;0;0;0;0;0;0;0;2;6;120;91;5;9;10;15;0;0;0;2;258;NA;Enterococcus;NA;NA
Ofloxacin;0;0;0;0;0;0;0;0;4;161;341;36;4;7;8;84;0;0;0;2;645;NA;Enterococcus;NA;NA
Oritavancin (with P80);2;7;548;1211;765;274;99;43;9;1;0;0;0;0;0;0;0;0;0;3;2959;0,064;Enterococcus;NA;NA
Oxacillin;0;0;0;0;0;2;1;9;12;18;20;2328;312;5854;0;0;0;0;0;3;8556;NA;Enterococcus;NA;NA
Pefloxacin;0;0;0;0;0;0;0;0;0;0;1;23;5;0;0;0;0;0;0;1;29;NA;Enterococcus;NA;NA
Phenoxymethylpenicillin;0;0;0;0;0;0;0;0;0;4;16;7;0;0;0;0;0;0;0;1;27;NA;Enterococcus;NA;NA
Piperacillin;0;0;0;0;0;13;82;135;484;3713;3401;1205;306;111;5;5;1;2;0;5;9463;8,000;Enterococcus;NA;NA
Piperacillin-tazobactam;0;0;0;6;6;5;12;9;50;210;1093;4393;1325;331;134;30;74;22;4;10;7704;16,000;Enterococcus;NA;NA
Quinupristin-dalfopristin;0;0;0;0;0;0;0;11;60;208;775;1706;1474;569;199;6;0;173;0;14;5181;NA;Enterococcus;1,000;4,000
Rifampicin;0;0;0;0;0;29;5;29;445;961;650;476;202;103;0;0;0;0;0;2;2900;NA;Enterococcus;NA;NA
Roxithromycin;0;0;0;0;0;1;7;6;9;23;60;97;120;35;355;0;0;69;0;2;782;NA;Enterococcus;NA;NA
Sparfloxacin;0;0;0;0;1;3;9;180;209;42;4;5;1;31;29;3;5;0;0;2;522;NA;Enterococcus;NA;NA
Streptomycin;0;0;0;0;0;0;0;0;0;0;2;5;4;21;90;279;388;208;232;15;1229;512,000;Enterococcus;NA;NA
Sulbactam;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;5;0;675;1;682;NA;Enterococcus;NA;NA
Tedizolid;0;0;0;4;0;3;33;430;345;5;1;0;1;0;0;0;0;0;0;7;822;NA;Enterococcus;NA;NA
Teicoplanin;0;0;0;0;11;139;885;1114;2089;1460;157;13;7;9;5;23;3;1;189;16;6105;2,000;Enterococcus;2,000;2,000
Telavancin;0;0;0;1;2;10;94;445;756;275;47;31;74;21;3;0;0;0;0;13;1759;2,000;Enterococcus;NA;NA
Telavancin (w P80);0;0;0;11;38;491;1171;35;1;4;7;23;0;0;0;0;0;0;0;3;1781;NA;Enterococcus;NA;NA
Telithromycin;0;2;8;37;15;4;1;4;1;34;29;0;0;0;0;0;0;0;0;2;135;NA;Enterococcus;NA;NA
Tetracycline;0;0;0;0;0;0;2;20;195;173;58;8;7;76;184;570;206;21;0;16;1520;4,000;Enterococcus;NA;NA
Tigecycline;0;0;0;1;104;501;275;137;6;0;0;0;0;0;0;0;0;0;0;8;1024;0,250;Enterococcus;0,250;0,250
Tobramycin;0;0;0;0;0;0;0;1;1;1;1;2;65;239;25;9;0;6;0;2;350;NA;Enterococcus;NA;NA
Vancomycin;0;0;0;0;0;0;2;31;457;6521;6617;1124;26;7;145;4;22;34;8;38;14998;4,000;Enterococcus;4,000;4,000
Virginiamycin;0;0;0;0;0;0;0;0;8;4;20;31;112;224;18;0;0;0;0;8;417;32,000;Enterococcus;NA;NA
