Drugname;MIC_0.002;MIC_0.004;MIC_0.008;MIC_0.016;MIC_0.032;MIC_0.064;MIC_0.125;MIC_0.25;MIC_0.5;MIC_1;MIC_2;MIC_4;MIC_8;MIC_16;MIC_32;MIC_64;MIC_128;MIC_256;MIC_512;Distribution;Observations;ECOFF;Breakpoint_type;Sensitive;Resistant
Nitrofurantoin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Staphylococcus;64,000;64,000
Oritavancin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Staphylococcus;0,125;0,125
Oxacillin;0;0;0;0;0;1;12;24;6;3;7;14;2;39;0;0;0;0;0;1;108;NA;Staphylococcus;NA;NA
Quinupristin-dalfopristin;0;0;0;0;0;1;6;81;2;0;0;0;0;0;0;0;0;0;0;1;90;NA;Staphylococcus;1,000;2,000
Rifampicin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Staphylococcus;0,064;0,500
Roxithromycin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Staphylococcus;1,000;2,000
Tedizolid;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Staphylococcus;0,500;0,500
Teicoplanin;0;0;0;0;0;0;8;20;17;10;12;10;5;3;0;0;0;0;0;1;85;NA;Staphylococcus;2,000;2,000
Telavancin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Staphylococcus;0,125;0,125
Tetracycline;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Staphylococcus;1,000;2,000
Tigecycline;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Staphylococcus;0,500;0,500
Tobramycin;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Staphylococcus;1,000;1,000
Trimethoprim;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Staphylococcus;4,000;4,000
Trimethoprim-sulfamethoxazole;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Staphylococcus;2,000;4,000
Vancomycin;0;0;0;0;0;0;0;0;9;53;24;0;0;0;0;0;0;0;0;1;86;NA;Staphylococcus;2,000;2,000
