Drugname;MIC_0.002;MIC_0.004;MIC_0.008;MIC_0.016;MIC_0.032;MIC_0.064;MIC_0.125;MIC_0.25;MIC_0.5;MIC_1;MIC_2;MIC_4;MIC_8;MIC_16;MIC_32;MIC_64;MIC_128;MIC_256;MIC_512;Distribution;Observations;ECOFF;Breakpoint_type;Sensitive;Resistant
Cefalexin;0;0;0;0;0;0;0;0;0;1;0;2;33;38;16;5;1;2;0;1;98;NA;H.influenzae;NA;NA
Cefdinir;0;0;0;0;0;353;3345;8958;3562;900;301;63;9;3;0;0;0;0;0;2;17494;NA;H.influenzae;NA;NA
Cefepime;0;0;0;1;55;190;98;21;27;15;18;1;0;0;0;0;0;0;0;5;426;0,250;H.influenzae;0,250;0,250
Cefixime;0;0;98;1202;4408;1339;200;90;63;25;7;1;0;0;0;0;0;0;0;9;7433;0,125;H.influenzae;0,125;0,125
Cefoperazone;0;0;0;45;106;18;6;4;4;2;2;0;0;0;0;0;0;0;0;1;187;NA;H.influenzae;NA;NA
Cefotaxime;42;339;3233;5729;2394;790;149;44;19;17;1;2;0;0;0;0;0;0;0;23;12759;0,064;H.influenzae;0,125;0,125
Cefoxitin;0;0;0;0;0;0;0;31;41;168;1245;530;116;44;22;11;0;0;0;4;2208;8,000;H.influenzae;NA;NA
Cefpirome;0;0;0;28;127;75;2;8;2;1;0;0;0;0;0;0;0;0;0;2;243;NA;H.influenzae;NA;NA
Cefpodoxime;0;0;20;662;5220;9636;3342;1274;234;211;212;30;1;0;0;0;0;0;0;7;20842;0,250;H.influenzae;0,250;0,250
Ceftaroline;1;8;1420;423;185;68;26;15;5;0;0;0;0;0;0;0;0;0;0;5;2151;0,032;H.influenzae;0,032;0,032
Ceftazidime;0;0;0;0;32;194;172;43;13;10;7;0;0;2;0;0;0;0;0;8;473;0,500;H.influenzae;NA;NA
Ceftibuten;0;0;0;2;86;199;105;21;14;4;6;4;3;0;0;0;0;0;0;3;444;0,500;H.influenzae;1,000;1,000
Ceftobiprole;0;0;1;27;209;147;78;12;2;0;0;0;0;0;0;0;0;0;0;4;476;0,250;H.influenzae;NA;NA
Ceftolozane;0;0;0;2;5;27;60;17;2;0;0;0;0;0;0;0;0;0;0;3;113;0,500;H.influenzae;NA;NA
Ceftolozane-tazobactam;0;0;0;0;7;81;104;15;1;0;0;0;0;0;0;0;0;0;0;4;208;0,500;H.influenzae;0,500;0,500
Ceftriaxone;4;85;34;16;16;15;10;14;5;0;1;0;0;0;0;0;0;0;0;3;200;0,064;H.influenzae;0,125;0,125
Cefuroxime;0;0;1;0;23;129;1096;4627;35442;31505;9963;9892;1409;266;77;15;0;0;256;34;94701;2,000;H.influenzae;1,000;2,000
Chloramphenicol;0;0;0;0;0;0;606;2077;13497;1800;39;47;319;86;0;0;0;0;0;6;18471;2,000;H.influenzae;2,000;2,000
Ciprofloxacin;46;617;7962;7810;1419;59;32;11;11;11;9;15;6;3;5;0;0;0;0;22;18016;0,064;H.influenzae;0,064;0,064
Clarithromycin;0;0;0;0;0;2;9;112;72;229;1192;6679;14779;4258;418;52;39;4;1;11;27846;32,000;H.influenzae;NA;NA
Clindamycin;0;0;0;0;2;0;0;1;6;27;130;501;974;897;189;38;0;0;0;2;2765;NA;H.influenzae;NA;NA
Doripenem;0;0;14;22;97;454;411;156;130;44;21;9;0;0;0;0;0;0;0;4;1358;0,500;H.influenzae;1,000;1,000
Doxycycline;0;0;0;0;0;0;0;19;7;0;4;0;0;0;0;0;0;0;0;1;30;NA;H.influenzae;1,000;2,000
Eravacycline;0;0;1;5;15;32;264;215;15;0;0;0;0;0;0;0;0;0;0;2;547;NA;H.influenzae;NA;NA
Ertapenem;1;7;67;380;1353;1265;427;160;38;7;0;0;0;0;0;0;0;0;0;10;3705;NA;H.influenzae;0,500;0,500
Erythromycin;0;0;0;0;1;7;21;113;127;618;4500;15097;7781;808;100;22;23;2;6;15;29226;16,000;H.influenzae;NA;NA
Fosfomycin;0;0;0;0;0;0;0;0;0;37;5;5;0;0;1;1;1;0;0;1;50;NA;H.influenzae;NA;NA
Fusidic acid;0;0;0;0;0;0;0;0;0;0;3;32;30;3;1;1;0;0;0;1;70;NA;H.influenzae;NA;NA
Gatifloxacin;1;39;2046;1145;141;29;9;6;6;9;9;1;0;2;0;0;0;0;0;5;3443;0,064;H.influenzae;NA;NA
Gemifloxacin;39;65;14;14;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;138;NA;H.influenzae;NA;NA
Imipenem;0;0;5;0;18;187;322;1038;1454;605;217;77;25;7;2;1;0;0;0;13;3958;2,000;H.influenzae;2,000;2,000
Levofloxacin;0;7;3409;16458;2652;233;64;25;21;11;16;4;9;0;1;0;0;0;0;13;22910;0,064;H.influenzae;0,064;0,064
Linezolid;0;0;0;0;0;6;2;7;5;36;121;1478;10796;8927;2732;178;0;0;0;2;24288;NA;H.influenzae;NA;NA
Loracarbef;0;0;0;0;0;0;0;3;11;106;137;16;15;44;10;5;2;0;0;2;349;NA;H.influenzae;NA;NA
Meropenem;0;0;42;265;2760;2853;521;206;42;6;1;0;0;0;0;0;0;0;0;6;6696;0,125;H.influenzae;2,000;2,000
Meropenem(meningitis);NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;H.influenzae;0,250;0,250
Minocycline;0;0;0;0;4;12;162;1896;1507;324;57;11;5;0;0;0;0;0;0;11;3978;1,000;H.influenzae;1,000;1,000
Moxifloxacin;0;47;662;7349;5043;855;147;33;13;8;11;7;1;0;1;0;0;0;0;18;14177;0,125;H.influenzae;0,125;0,125
Nalidixic acid;0;0;0;0;0;0;0;0;1;14;18;1;0;1;3;14;11;0;0;1;63;NA;H.influenzae;NA;NA
Ofloxacin;0;0;4;285;3113;340;15;3;1;0;1;0;0;0;0;0;0;0;0;6;3762;0,064;H.influenzae;0,064;0,064
Phenoxymethylpenicillin;0;0;0;0;0;2;0;9;39;129;294;124;46;44;23;10;5;53;0;2;778;NA;H.influenzae;NA;NA
Piperacillin-tazobactam;0;8;63;98;97;41;14;14;7;3;1;0;0;0;0;0;0;0;0;3;346;0,064;H.influenzae;0,250;0,250
Rifampicin;0;0;0;0;1;28;218;555;153;14;0;0;0;0;0;0;0;0;0;4;969;1,000;H.influenzae;1,000;1,000
Roxithromycin;0;0;0;0;0;0;0;0;0;1;0;12;68;91;19;3;0;0;0;2;194;NA;H.influenzae;NA;NA
Sparfloxacin;0;14;152;126;30;8;4;7;1;3;4;4;10;1;1;0;0;0;0;3;365;0,064;H.influenzae;NA;NA
Telithromycin;0;0;0;1;5;4;16;54;279;1846;2662;486;38;14;2;5;0;0;0;6;5412;8,000;H.influenzae;NA;NA
Temocillin;0;0;0;0;0;0;0;52;134;14;0;0;0;0;0;0;0;0;0;3;200;1,000;H.influenzae;NA;NA
Tetracycline;0;0;0;0;0;23;456;3712;29839;4656;345;198;371;286;67;3;1;1;0;23;39958;1,000;H.influenzae;1,000;2,000
Tigecycline;0;0;0;0;1;6;99;629;287;65;3;0;0;0;0;0;0;0;0;4;1090;1,000;H.influenzae;NA;NA
Tobramycin;0;0;0;0;0;0;0;2;27;167;674;949;36;0;0;0;0;0;0;2;1855;NA;H.influenzae;NA;NA
Trimethoprim;3;3;13;35;309;1362;2851;2140;280;78;22;24;41;170;354;418;239;17;16;9;8375;0,500;H.influenzae;NA;NA
Trimethoprim-sulfamethoxazole;0;0;15;119;5597;7245;2735;1456;318;190;415;1564;1409;387;93;0;0;0;0;8;21543;0,250;H.influenzae;0,500;1,000
